Id,CO2 Emissions(g/km)
55408,217.54135
55409,379.91483
55410,278.08533
55411,230.32208
55412,147.45412
55413,274.76566
55414,174.51433
55415,269.14423
55416,211.67732
55417,187.75186
55418,222.61185
55419,261.56403
55420,233.36914
55421,228.00893
55422,173.09306
55423,248.09187
55424,270.05298
55425,191.41681
55426,319.7718
55427,223.078
55428,204.20074
55429,346.39313
55430,206.62642
55431,229.36542
55432,323.44113
55433,393.0657
55434,215.7122
55435,197.20705
55436,290.49872
55437,211.12569
55438,193.6007
55439,294.50803
55440,388.56436
55441,171.30862
55442,219.53569
55443,243.83217
55444,232.2057
55445,233.76245
55446,251.98189
55447,383.06836
55448,226.94255
55449,309.17288
55450,281.8706
55451,258.48407
55452,397.16483
55453,190.7823
55454,247.65735
55455,187.46284
55456,293.60858
55457,324.06763
55458,295.31818
55459,138.61697
55460,307.82394
55461,204.1856
55462,223.88533
55463,204.56795
55464,386.20047
55465,185.89651
55466,210.76337
55467,202.09448
55468,184.08125
55469,210.91591
55470,264.1421
55471,303.16757
55472,223.80772
55473,181.03
55474,322.86124
55475,296.04385
55476,309.7133
55477,138.91045
55478,274.41174
55479,185.12512
55480,134.29541
55481,261.35605
55482,304.83218
55483,226.41022
55484,216.09843
55485,205.13281
55486,292.69482
55487,395.60828
55488,225.8839
55489,187.51488
55490,228.66995
55491,224.04436
55492,218.89198
55493,316.88928
55494,319.34732
55495,209.45058
55496,336.60474
55497,287.06168
55498,304.55072
55499,221.17157
55500,376.83063
55501,243.97702
55502,181.44247
55503,178.78467
55504,325.7379
55505,251.532
55506,142.67244
55507,264.40436
55508,312.53128
55509,337.35953
55510,226.54831
55511,210.66449
55512,257.36307
55513,147.92317
55514,248.14551
55515,174.89679
55516,242.08627
55517,156.04199
55518,164.80824
55519,228.93167
55520,176.38138
55521,341.80615
55522,161.79826
55523,267.83588
55524,212.34785
55525,228.97867
55526,229.9337
55527,365.92786
55528,202.84842
55529,414.56583
55530,150.27768
55531,227.75069
55532,179.26021
55533,253.23276
55534,256.51816
55535,282.60092
55536,311.57007
55537,235.29552
55538,197.78123
55539,333.19498
55540,164.68939
55541,130.39253
55542,261.59152
55543,225.45126
55544,137.72491
55545,192.95488
55546,366.96243
55547,168.17644
55548,194.13078
55549,219.67935
55550,318.93314
55551,263.30087
55552,169.07288
55553,352.61475
55554,247.11862
55555,165.4
55556,313.42737
55557,213.31543
55558,270.00174
55559,187.2974
55560,233.87827
55561,251.84662
55562,309.7978
55563,213.82147
55564,257.89923
55565,280.24203
55566,173.17491
55567,199.8276
55568,190.36214
55569,308.04617
55570,214.81068
55571,176.35416
55572,231.23746
55573,229.87053
55574,267.63385
55575,258.20386
55576,212.6653
55577,230.22832
55578,202.84895
55579,217.87038
55580,232.86691
55581,216.39932
55582,193.85558
55583,325.89252
55584,361.7402
55585,327.24203
55586,397.20312
55587,174.43529
55588,199.87042
55589,240.92485
55590,221.98096
55591,298.89618
55592,277.64236
55593,276.66354
55594,257.83914
55595,173.1247
55596,335.76035
55597,406.63202
55598,310.08322
55599,227.66556
55600,213.19821
55601,234.07906
55602,394.08258
55603,127.26191
55604,204.23781
55605,165.4404
55606,379.70273
55607,319.58524
55608,193.29597
55609,231.96721
55610,336.37057
55611,198.5762
55612,303.73703
55613,167.28162
55614,290.2311
55615,225.36195
55616,170.99596
55617,179.56885
55618,202.11993
55619,175.9073
55620,251.01666
55621,271.42294
55622,245.3474
55623,210.78653
55624,303.6629
55625,258.92294
55626,323.67084
55627,206.2878
55628,210.05705
55629,270.0946
55630,240.12793
55631,260.60117
55632,298.94666
55633,211.75824
55634,225.71086
55635,186.72076
55636,248.8549
55637,336.89407
55638,272.89557
55639,235.61674
55640,220.64397
55641,181.32281
55642,227.3378
55643,183.71384
55644,287.07538
55645,177.7161
55646,188.29863
55647,248.0165
55648,240.10898
55649,286.00412
55650,175.43024
55651,288.13144
55652,192.99113
55653,131.9252
55654,268.5589
55655,317.87643
55656,352.31326
55657,235.37689
55658,239.02855
55659,262.29648
55660,171.53497
55661,221.65303
55662,388.84958
55663,208.868
55664,275.9342
55665,234.10048
55666,317.8288
55667,170.37242
55668,274.29343
55669,246.60794
55670,169.75475
55671,206.82451
55672,303.44327
55673,214.06184
55674,169.21858
55675,393.9453
55676,180.73776
55677,178.24765
55678,186.34343
55679,378.57272
55680,240.14886
55681,326.50134
55682,231.8026
55683,240.6532
55684,232.42656
55685,380.13412
55686,235.37685
55687,200.10146
55688,161.4831
55689,203.90562
55690,345.62875
55691,246.67798
55692,282.05472
55693,218.32164
55694,250.26807
55695,275.2268
55696,217.52995
55697,228.3413
55698,222.85573
55699,131.2247
55700,325.7132
55701,139.03168
55702,220.89508
55703,145.94594
55704,272.97723
55705,226.08818
55706,303.38098
55707,233.74207
55708,269.36444
55709,180.36768
55710,157.4953
55711,173.78177
55712,192.79385
55713,404.42584
55714,216.17271
55715,204.50925
55716,246.58841
55717,259.34552
55718,148.01105
55719,198.05002
55720,305.97217
55721,115.41877
55722,400.44794
55723,164.18439
55724,401.99863
55725,263.66968
55726,224.82849
55727,361.43085
55728,356.2741
55729,177.30869
55730,268.7395
55731,238.9182
55732,202.0196
55733,248.93716
55734,283.8967
55735,251.3258
55736,132.4565
55737,219.75699
55738,296.8132
55739,330.0835
55740,262.6292
55741,164.2674
55742,227.75305
55743,328.712
55744,226.01976
55745,292.5758
55746,154.15625
55747,225.00728
55748,220.93205
55749,201.75737
55750,189.45654
55751,359.85938
55752,231.19815
55753,172.67902
55754,218.9938
55755,249.17921
55756,134.79706
55757,358.70844
55758,239.09827
55759,253.01251
55760,167.81252
55761,301.20212
55762,197.90947
55763,202.01646
55764,309.22534
55765,303.8665
55766,186.61125
55767,366.3179
55768,184.77055
55769,233.36769
55770,166.40094
55771,308.1747
55772,235.86005
55773,211.4827
55774,179.13327
55775,305.26126
55776,277.43863
55777,233.41837
55778,226.01976
55779,214.69275
55780,338.143
55781,258.3988
55782,192.10423
55783,208.04521
55784,186.99246
55785,240.30917
55786,310.06604
55787,334.5316
55788,248.6485
55789,308.96786
55790,239.92534
55791,278.87704
55792,329.84546
55793,222.35466
55794,320.36777
55795,348.15308
55796,243.57008
55797,192.03563
55798,168.60683
55799,117.944084
55800,310.87775
55801,224.0588
55802,279.74442
55803,229.29637
55804,207.46315
55805,230.21765
55806,196.85051
55807,235.19662
55808,229.88478
55809,209.8621
55810,187.08478
55811,329.62088
55812,129.81447
55813,203.22527
55814,229.54492
55815,213.13243
55816,175.94286
55817,278.96463
55818,172.5697
55819,391.8008
55820,340.90466
55821,236.30525
55822,150.82732
55823,182.4724
55824,205.60823
55825,197.68753
55826,234.50414
55827,170.43442
55828,161.26846
55829,314.28934
55830,204.3234
55831,250.43987
55832,203.79659
55833,228.11765
55834,206.18228
55835,244.9175
55836,197.85794
55837,321.00443
55838,230.28035
55839,155.14743
55840,241.45541
55841,270.42252
55842,260.19257
55843,189.97627
55844,256.29974
55845,220.18382
55846,355.53094
55847,339.73004
55848,237.87526
55849,206.20305
55850,254.94528
55851,217.10228
55852,253.10768
55853,222.16924
55854,260.2497
55855,228.16055
55856,174.3952
55857,247.88687
55858,236.39551
55859,172.83913
55860,224.10135
55861,306.25952
55862,206.5901
55863,296.11154
55864,194.82596
55865,243.66899
55866,222.2833
55867,246.47627
55868,189.70601
55869,328.06387
55870,186.66585
55871,197.90935
55872,214.67825
55873,283.5913
55874,269.4817
55875,238.18985
55876,268.73572
55877,252.45325
55878,197.51138
55879,192.98524
55880,207.4173
55881,195.67645
55882,230.42506
55883,246.95078
55884,311.29587
55885,188.39276
55886,195.65813
55887,154.51881
55888,132.7185
55889,266.00122
55890,181.80592
55891,242.74179
55892,400.91827
55893,283.59793
55894,218.62718
55895,288.02527
55896,167.89896
55897,237.64062
55898,217.9853
55899,318.9696
55900,251.55544
55901,302.33112
55902,338.37152
55903,211.47081
55904,318.73218
55905,200.33238
55906,204.83417
55907,311.4501
55908,151.50166
55909,246.8251
55910,140.86238
55911,174.92365
55912,356.91104
55913,171.51271
55914,295.5262
55915,377.48523
55916,284.40714
55917,225.58989
55918,237.46661
55919,289.2956
55920,308.40274
55921,200.09428
55922,295.92474
55923,267.26727
55924,347.52692
55925,213.96196
55926,265.36258
55927,290.94806
55928,235.86874
55929,152.75423
55930,167.57272
55931,223.70662
55932,276.7424
55933,325.66663
55934,258.19647
55935,195.96523
55936,149.06528
55937,186.97054
55938,198.25412
55939,226.91937
55940,247.49657
55941,197.30719
55942,322.07114
55943,167.66484
55944,210.81474
55945,228.5968
55946,232.12291
55947,240.66049
55948,381.3391
55949,265.5362
55950,189.90858
55951,194.52682
55952,402.1953
55953,165.9184
55954,271.20737
55955,180.7587
55956,167.84808
55957,290.5069
55958,205.08235
55959,269.37112
55960,223.49937
55961,312.2372
55962,230.61938
55963,245.41034
55964,234.10999
55965,172.64308
55966,295.4842
55967,298.79932
55968,222.9546
55969,180.64764
55970,219.73096
55971,188.32088
55972,336.31546
55973,280.82596
55974,355.93475
55975,433.3636
55976,128.46739
55977,198.91156
55978,191.4671
55979,215.55478
55980,308.90393
55981,325.24017
55982,205.83644
55983,267.55777
55984,214.96365
55985,203.94415
55986,192.74364
55987,356.68903
55988,201.76588
55989,389.91132
55990,213.58356
55991,339.85892
55992,236.98761
55993,191.03848
55994,275.3994
55995,275.7474
55996,165.35669
55997,279.6168
55998,315.6946
55999,315.477
56000,218.80003
56001,211.0078
56002,311.13287
56003,288.4566
56004,236.82518
56005,214.27585
56006,229.23344
56007,201.14503
56008,187.0515
56009,188.74298
56010,266.1297
56011,165.70161
56012,204.34956
56013,303.08295
56014,150.89581
56015,188.13797
56016,213.45895
56017,274.2183
56018,184.61491
56019,231.74469
56020,219.71968
56021,244.39233
56022,406.38242
56023,207.48944
56024,267.71234
56025,270.3924
56026,255.31526
56027,171.17572
56028,266.474
56029,267.93906
56030,378.32974
56031,179.38065
56032,223.9131
56033,239.88869
56034,227.90157
56035,345.4655
56036,194.50674
56037,199.86105
56038,236.95393
56039,389.75452
56040,267.7256
56041,308.60074
56042,231.95439
56043,139.50331
56044,273.7677
56045,269.2606
56046,184.99
56047,229.95026
56048,255.96988
56049,255.87091
56050,192.5147
56051,211.60611
56052,179.79762
56053,314.71548
56054,221.19737
56055,205.98732
56056,226.73363
56057,221.4861
56058,150.16422
56059,335.91736
56060,347.59222
56061,232.27167
56062,234.97478
56063,312.78525
56064,364.0094
56065,240.35127
56066,222.75864
56067,370.88022
56068,181.45055
56069,226.50471
56070,234.45242
56071,203.98262
56072,179.04749
56073,275.22888
56074,301.5828
56075,252.66077
56076,201.73834
56077,166.65495
56078,375.68802
56079,342.88086
56080,217.21838
56081,345.11874
56082,236.36304
56083,247.08305
56084,224.57358
56085,232.7691
56086,227.50769
56087,168.31291
56088,371.87213
56089,292.35342
56090,294.95294
56091,186.36089
56092,252.25917
56093,215.21713
56094,186.4975
56095,293.40402
56096,201.57503
56097,248.93745
56098,258.25192
56099,259.77753
56100,212.7445
56101,382.24133
56102,336.9541
56103,243.74861
56104,220.04498
56105,211.08098
56106,184.26505
56107,213.9428
56108,285.0612
56109,303.1167
56110,308.44147
56111,384.91605
56112,248.12697
56113,164.9184
56114,259.59622
56115,368.9372
56116,151.90968
56117,232.73059
56118,266.78058
56119,268.39377
56120,322.71207
56121,179.29959
56122,306.52823
56123,309.43094
56124,324.44266
56125,340.23044
56126,231.65514
56127,249.49506
56128,272.5462
56129,293.38757
56130,189.92317
56131,330.87555
56132,237.00136
56133,236.48038
56134,315.35126
56135,208.1101
56136,247.58963
56137,166.67921
56138,349.82242
56139,220.51921
56140,317.79196
56141,238.42336
56142,252.51926
56143,204.02786
56144,175.14494
56145,225.47858
56146,157.29001
56147,176.11238
56148,193.34068
56149,238.09657
56150,282.522
56151,256.54788
56152,236.96405
56153,197.84175
56154,359.81332
56155,340.35663
56156,350.0093
56157,176.15674
56158,211.09744
56159,301.02847
56160,328.45438
56161,213.80017
56162,248.43509
56163,324.02774
56164,211.48709
56165,212.07103
56166,265.0921
56167,247.02553
56168,297.24323
56169,230.48656
56170,160.79477
56171,186.85484
56172,282.84424
56173,215.0323
56174,311.8478
56175,206.59729
56176,313.6439
56177,374.5321
56178,334.5438
56179,205.76813
56180,195.64317
56181,203.8958
56182,251.74535
56183,391.94775
56184,164.83209
56185,154.53519
56186,331.71255
56187,261.44122
56188,197.05391
56189,292.85413
56190,380.3181
56191,172.78978
56192,236.8042
56193,450.934
56194,142.19524
56195,167.56442
56196,228.59871
56197,267.91913
56198,157.69283
56199,359.11697
56200,234.10185
56201,275.55206
56202,219.11899
56203,289.0695
56204,204.04362
56205,253.54362
56206,225.1293
56207,326.42856
56208,178.45015
56209,182.54846
56210,207.48076
56211,229.98723
56212,266.055
56213,290.69473
56214,238.3859
56215,215.00505
56216,354.14273
56217,196.47475
56218,185.29834
56219,337.5842
56220,194.79791
56221,242.29572
56222,169.39972
56223,321.1762
56224,315.1844
56225,239.88261
56226,214.45517
56227,186.84267
56228,367.48337
56229,240.81143
56230,199.29224
56231,324.69266
56232,222.53679
56233,205.21297
56234,267.4312
56235,197.98007
56236,167.32431
56237,175.31602
56238,192.98215
56239,305.2859
56240,259.30017
56241,336.3418
56242,212.18333
56243,330.05115
56244,382.4338
56245,239.92091
56246,197.04736
56247,207.32892
56248,215.04338
56249,250.0625
56250,192.57109
56251,252.61906
56252,261.1891
56253,199.58386
56254,228.12587
56255,433.56635
56256,371.03354
56257,208.80887
56258,137.37306
56259,228.55797
56260,202.25243
56261,278.86554
56262,197.99857
56263,194.08664
56264,216.8592
56265,250.72437
56266,274.19675
56267,256.12595
56268,209.99057
56269,167.09418
56270,239.58461
56271,187.36238
56272,197.53505
56273,270.07935
56274,161.71866
56275,122.90401
56276,308.764
56277,225.55849
56278,178.81949
56279,279.70947
56280,246.09409
56281,129.9818
56282,225.4172
56283,267.9124
56284,188.64145
56285,359.10123
56286,264.8881
56287,187.53554
56288,204.80074
56289,190.42905
56290,178.14066
56291,271.69394
56292,249.54654
56293,400.75565
56294,190.31044
56295,232.17259
56296,192.04301
56297,178.82584
56298,314.52283
56299,342.08075
56300,240.8366
56301,174.84232
56302,335.3322
56303,193.75989
56304,224.10095
56305,211.36389
56306,241.93181
56307,210.75607
56308,267.74307
56309,304.94772
56310,305.64264
56311,243.4484
56312,163.64168
56313,121.377235
56314,283.17523
56315,288.60245
56316,256.77814
56317,222.17096
56318,215.9314
56319,395.33545
56320,309.88113
56321,214.67972
56322,165.8115
56323,288.62408
56324,273.87897
56325,173.62868
56326,190.40091
56327,299.46414
56328,221.43367
56329,444.9256
56330,192.93497
56331,185.20033
56332,423.1245
56333,161.48026
56334,230.0061
56335,236.44853
56336,323.23822
56337,285.70755
56338,192.3867
56339,127.80493
56340,232.99289
56341,277.6983
56342,386.23813
56343,285.3445
56344,399.94482
56345,240.40198
56346,336.92987
56347,304.56918
56348,178.39992
56349,237.92055
56350,171.43498
56351,206.33894
56352,166.17189
56353,180.65623
56354,241.88501
56355,232.2611
56356,172.83186
56357,349.40335
56358,183.36778
56359,364.25366
56360,224.29703
56361,150.19545
56362,367.26846
56363,233.46901
56364,170.07974
56365,414.10098
56366,187.23804
56367,198.15085
56368,219.09628
56369,155.12982
56370,269.70663
56371,304.32382
56372,162.45523
56373,293.41205
56374,230.07326
56375,230.53099
56376,159.4995
56377,238.15636
56378,303.22702
56379,301.6456
56380,322.83313
56381,390.74472
56382,184.56895
56383,232.01447
56384,157.73526
56385,217.68022
56386,226.80942
56387,381.92972
56388,193.62645
56389,338.30746
56390,236.54451
56391,319.49216
56392,174.54214
56393,196.46507
56394,226.0163
56395,206.50108
56396,194.14856
56397,160.7218
56398,270.78247
56399,161.71866
56400,239.92937
56401,186.16794
56402,323.1398
56403,154.04399
56404,275.20105
56405,227.42041
56406,272.02
56407,333.74942
56408,217.6742
56409,283.32117
56410,165.28136
56411,250.10657
56412,287.14932
56413,320.6964
56414,259.58994
56415,184.38829
56416,216.39253
56417,198.57942
56418,194.75955
56419,301.23917
56420,340.4539
56421,208.92857
56422,275.44205
56423,158.88988
56424,164.9949
56425,242.20544
56426,181.81741
56427,211.11533
56428,161.65643
56429,285.82422
56430,222.46036
56431,222.40694
56432,244.3318
56433,338.90182
56434,183.80591
56435,265.4756
56436,334.83087
56437,317.3857
56438,316.89676
56439,166.65169
56440,220.8989
56441,276.30392
56442,382.15912
56443,258.15118
56444,273.8942
56445,223.59288
56446,365.0041
56447,195.13777
56448,272.46735
56449,236.45029
56450,384.39532
56451,242.19449
56452,200.77663
56453,184.02382
56454,335.60144
56455,213.29591
56456,332.89755
56457,278.75882
56458,212.45605
56459,198.13646
56460,309.6657
56461,237.9562
56462,241.84563
56463,210.92566
56464,301.68958
56465,210.11613
56466,212.85931
56467,235.25766
56468,263.08463
56469,182.55212
56470,237.51859
56471,203.5828
56472,196.42911
56473,183.5487
56474,215.28842
56475,214.16418
56476,209.53604
56477,169.29147
56478,192.23715
56479,162.83966
56480,215.90178
56481,190.1518
56482,166.02272
56483,191.84834
56484,120.64134
56485,352.0273
56486,261.44125
56487,185.97536
56488,170.2397
56489,259.65146
56490,359.85938
56491,204.46523
56492,180.9239
56493,228.53574
56494,211.81316
56495,173.71672
56496,188.9359
56497,232.90671
56498,202.97462
56499,311.5402
56500,226.19664
56501,311.32098
56502,219.8577
56503,166.56656
56504,202.41364
56505,185.33461
56506,304.23758
56507,356.6388
56508,236.14989
56509,313.27103
56510,268.1826
56511,279.2448
56512,258.98215
56513,284.49545
56514,196.17043
56515,182.46313
56516,206.38406
56517,184.51201
56518,273.8503
56519,374.25955
56520,150.46388
56521,207.15764
56522,365.54114
56523,302.3427
56524,200.75383
56525,193.06685
56526,300.8722
56527,186.82489
56528,240.60141
56529,227.72343
56530,218.61305
56531,186.68071
56532,210.98743
56533,367.85876
56534,245.41908
56535,379.37912
56536,311.8908
56537,209.15115
56538,211.03519
56539,210.81505
56540,298.66766
56541,372.56448
56542,351.76917
56543,185.69337
56544,421.2609
56545,252.65993
56546,190.48344
56547,314.69296
56548,227.69951
56549,327.8206
56550,346.84
56551,278.5692
56552,183.53593
56553,231.41988
56554,106.39023
56555,256.43924
56556,260.69678
56557,338.14142
56558,219.95906
56559,210.44475
56560,239.02614
56561,307.7387
56562,263.08728
56563,252.05643
56564,189.51625
56565,195.61296
56566,244.2794
56567,194.19293
56568,322.97424
56569,196.31429
56570,320.8854
56571,190.8508
56572,154.53615
56573,404.47778
56574,216.37755
56575,233.52373
56576,297.3872
56577,178.79584
56578,194.59543
56579,226.2156
56580,404.3777
56581,267.578
56582,197.0719
56583,245.07655
56584,261.95193
56585,296.30988
56586,224.25359
56587,212.85652
56588,324.09674
56589,246.88303
56590,264.50397
56591,205.00838
56592,199.14194
56593,232.64703
56594,206.61243
56595,268.3356
56596,354.00925
56597,268.70154
56598,198.94038
56599,205.09967
56600,243.139
56601,409.6053
56602,208.77136
56603,240.6451
56604,206.27455
56605,216.94443
56606,205.5672
56607,167.90352
56608,233.49794
56609,164.07535
56610,348.73996
56611,276.99582
56612,262.9362
56613,232.12723
56614,303.4826
56615,200.10405
56616,238.49861
56617,211.2807
56618,151.86526
56619,209.59053
56620,390.4235
56621,316.32928
56622,194.96318
56623,256.09375
56624,318.51685
56625,263.25616
56626,182.35757
56627,181.98146
56628,196.63704
56629,279.5198
56630,123.18667
56631,225.53146
56632,195.58978
56633,279.4301
56634,281.49448
56635,382.28296
56636,222.20216
56637,377.19702
56638,217.63611
56639,224.34232
56640,299.86462
56641,235.8947
56642,310.35196
56643,183.56079
56644,225.628
56645,264.23126
56646,259.65445
56647,185.05176
56648,208.86382
56649,225.83777
56650,333.12552
56651,265.73767
56652,171.0001
56653,133.3489
56654,224.63574
56655,212.45767
56656,194.33083
56657,192.83235
56658,336.31738
56659,294.77072
56660,195.43118
56661,307.74673
56662,149.85524
56663,250.34723
56664,217.22334
56665,248.21852
56666,185.20459
56667,321.87952
56668,410.28992
56669,308.1636
56670,168.33444
56671,240.87845
56672,262.82605
56673,187.77629
56674,312.89325
56675,211.56786
56676,220.46605
56677,230.21175
56678,376.96417
56679,271.75543
56680,269.0165
56681,335.16043
56682,201.78409
56683,214.3775
56684,299.29373
56685,315.26215
56686,203.10143
