Id,CO2 Emissions(g/km)
55335,324.07758
55336,229.03474
55337,161.90337
55338,264.3887
55339,227.54558
55340,236.27884
55341,380.8928
55342,175.99937
55343,288.38528
55344,197.9579
55345,171.78885
55346,161.54027
55347,289.30435
55348,199.5777
55349,312.76166
55350,328.70163
55351,210.63747
55352,166.34294
55353,189.63922
55354,313.96753
55355,253.82153
55356,247.0367
55357,170.73914
55358,249.1031
55359,250.02925
55360,236.25938
55361,400.67795
55362,348.73328
55363,357.14615
55364,312.10724
55365,196.74551
55366,315.77628
55367,404.73523
55368,226.63948
55369,240.47643
55370,345.6938
55371,174.68492
55372,287.19342
55373,245.29967
55374,296.0691
55375,308.1865
55376,269.31464
55377,212.15852
55378,259.29575
55379,152.00934
55380,219.38148
55381,203.99786
55382,189.07428
55383,285.04474
55384,249.25676
55385,241.56859
55386,230.58957
55387,252.86272
55388,251.38045
55389,227.9672
55390,223.33485
55391,256.83765
55392,222.08861
55393,333.5171
55394,195.29887
55395,188.19026
55396,141.77715
55397,240.7601
55398,204.04222
55399,165.97444
55400,188.02164
55401,332.16965
55402,218.65555
55403,282.75784
55404,317.27255
55405,254.62805
55406,331.45593
55407,340.64996
55408,202.41739
55409,372.62378
55410,287.81613
55411,223.09305
55412,121.64226
55413,276.42615
55414,178.39745
55415,259.81564
55416,186.70668
55417,184.13817
55418,221.59496
55419,263.5874
55420,230.12886
55421,234.82468
55422,171.3821
55423,265.23135
55424,255.77798
55425,191.06026
55426,324.11896
55427,208.38057
55428,196.63823
55429,343.8963
55430,190.14561
55431,232.43181
55432,327.14005
55433,412.84906
55434,215.63889
55435,188.67926
55436,284.4521
55437,196.4416
55438,200.09795
55439,367.57956
55440,388.166
55441,186.5723
55442,238.28581
55443,236.00403
55444,235.397
55445,263.8349
55446,223.217
55447,355.3252
55448,233.03847
55449,311.90182
55450,290.01846
55451,241.59692
55452,402.2327
55453,195.60162
55454,247.40338
55455,191.74219
55456,302.81012
55457,318.6099
55458,299.53015
55459,133.95459
55460,312.0203
55461,190.7358
55462,220.20282
55463,210.15921
55464,380.0857
55465,159.1684
55466,200.40096
55467,204.12514
55468,160.38416
55469,211.99521
55470,259.72577
55471,280.43735
55472,217.90688
55473,153.68942
55474,320.43985
55475,292.6127
55476,307.60962
55477,139.11595
55478,232.07129
55479,172.2701
55480,147.23007
55481,252.98532
55482,305.65134
55483,210.90805
55484,214.20471
55485,206.99785
55486,304.45105
55487,405.9803
55488,230.5573
55489,188.63698
55490,224.44559
55491,205.44786
55492,196.34216
55493,328.91287
55494,325.2446
55495,197.3561
55496,339.58438
55497,280.90784
55498,284.79825
55499,227.82002
55500,361.6798
55501,259.47586
55502,151.65408
55503,190.7434
55504,325.01144
55505,265.787
55506,182.63875
55507,258.49142
55508,317.90533
55509,373.2066
55510,226.87834
55511,203.86043
55512,288.24927
55513,165.16858
55514,238.96611
55515,166.1745
55516,245.25172
55517,175.88187
55518,167.35919
55519,205.9287
55520,202.31229
55521,377.97617
55522,157.6821
55523,269.31586
55524,203.83104
55525,242.08682
55526,225.55872
55527,367.44626
55528,196.36801
55529,420.91605
55530,146.46445
55531,233.00903
55532,173.67896
55533,247.85777
55534,268.31668
55535,295.00754
55536,302.89548
55537,231.8405
55538,194.14725
55539,341.62622
55540,158.03015
55541,149.42145
55542,258.75616
55543,224.8336
55544,171.167
55545,202.18326
55546,355.47437
55547,183.95743
55548,185.65022
55549,214.11798
55550,335.60602
55551,314.44388
55552,170.87366
55553,365.06677
55554,256.6399
55555,175.38925
55556,315.40762
55557,203.09872
55558,270.2981
55559,180.10257
55560,227.02905
55561,248.39903
55562,284.79825
55563,208.32233
55564,250.9626
55565,275.02597
55566,190.23326
55567,198.28539
55568,188.9292
55569,320.13583
55570,188.67159
55571,194.13661
55572,237.85674
55573,223.17259
55574,270.84494
55575,271.51147
55576,199.86836
55577,225.37871
55578,209.63264
55579,223.53917
55580,243.96419
55581,234.71042
55582,192.81956
55583,321.89423
55584,364.09396
55585,331.72504
55586,391.00604
55587,178.3312
55588,195.18962
55589,238.09749
55590,219.1354
55591,298.6749
55592,273.20605
55593,262.59717
55594,256.64377
55595,186.71751
55596,346.57727
55597,408.92932
55598,318.72562
55599,217.29367
55600,219.22728
55601,238.06924
55602,380.44992
55603,150.57361
55604,208.21646
55605,166.34294
55606,356.4165
55607,322.18753
55608,206.76659
55609,228.92749
55610,350.13336
55611,200.30438
55612,313.7718
55613,168.02812
55614,302.66013
55615,221.04051
55616,140.2859
55617,166.11067
55618,179.36592
55619,176.58894
55620,242.14984
55621,273.0827
55622,246.79326
55623,207.95122
55624,312.64255
55625,227.10597
55626,321.6363
55627,238.88725
55628,204.5415
55629,251.49667
55630,227.88768
55631,252.2801
55632,304.66446
55633,209.99803
55634,233.14598
55635,178.38222
55636,235.7151
55637,352.5598
55638,269.68787
55639,231.08002
55640,231.65294
55641,181.03047
55642,227.52594
55643,185.86212
55644,297.52264
55645,163.4566
55646,181.42778
55647,250.32231
55648,255.29655
55649,272.5246
55650,171.55124
55651,273.03946
55652,197.81259
55653,116.5497
55654,260.70242
55655,317.54965
55656,365.89178
55657,249.96867
55658,218.54765
55659,276.54813
55660,174.30775
55661,219.02477
55662,386.96924
55663,217.74786
55664,262.0318
55665,233.7794
55666,335.06818
55667,138.96382
55668,270.32358
55669,238.86404
55670,168.76782
55671,203.51949
55672,290.37115
55673,184.07996
55674,156.68147
55675,397.33923
55676,163.25513
55677,177.44914
55678,171.35751
55679,363.3294
55680,255.25224
55681,325.8805
55682,234.61954
55683,255.32874
55684,229.98618
55685,368.46838
55686,236.67271
55687,199.19229
55688,164.32764
55689,209.93373
55690,340.8592
55691,257.1986
55692,300.87964
55693,218.24838
55694,280.77408
55695,279.32303
55696,195.75722
55697,222.48235
55698,216.96477
55699,131.71188
55700,289.37415
55701,124.90866
55702,214.71751
55703,162.80225
55704,255.31395
55705,227.36928
55706,319.3908
55707,224.16321
55708,249.18523
55709,184.9646
55710,174.27315
55711,171.94667
55712,190.88326
55713,397.9034
55714,220.10435
55715,202.71684
55716,244.12007
55717,255.59149
55718,135.65215
55719,176.46794
55720,268.7827
55721,128.21587
55722,385.58002
55723,153.91328
55724,381.23846
55725,256.50336
55726,218.87802
55727,357.78946
55728,326.19284
55729,169.10356
55730,274.95895
55731,238.4424
55732,197.24011
55733,248.30017
55734,299.51547
55735,260.53247
55736,132.44252
55737,225.40147
55738,279.85516
55739,321.22397
55740,250.65761
55741,155.21867
55742,219.53287
55743,299.01245
55744,203.82083
55745,289.65216
55746,159.93991
55747,227.7694
55748,222.37848
55749,209.1062
55750,190.81544
55751,369.50433
55752,233.51965
55753,187.57782
55754,219.66537
55755,249.16438
55756,128.82118
55757,345.98035
55758,233.93144
55759,252.55132
55760,144.52043
55761,295.84247
55762,194.21906
55763,191.77794
55764,312.52744
55765,293.61453
55766,176.78831
55767,350.45767
55768,180.30577
55769,207.68832
55770,170.65425
55771,371.52115
55772,228.89053
55773,224.19019
55774,179.69548
55775,320.79266
55776,283.57147
55777,234.3625
55778,203.82083
55779,194.06108
55780,351.80594
55781,243.35095
55782,165.41321
55783,216.86491
55784,185.9912
55785,230.0019
55786,300.16388
55787,328.45447
55788,241.97083
55789,324.2361
55790,242.33734
55791,262.2231
55792,333.98453
55793,224.92912
55794,329.16205
55795,373.90933
55796,237.78503
55797,188.0091
55798,168.15709
55799,141.31085
55800,312.90076
55801,225.69565
55802,273.96527
55803,230.09142
55804,205.15894
55805,230.40814
55806,197.2218
55807,214.80525
55808,225.27202
55809,204.39143
55810,170.39894
55811,329.16556
55812,120.92721
55813,200.73155
55814,223.22964
55815,219.06978
55816,171.6516
55817,275.6701
55818,178.09001
55819,389.53714
55820,338.54193
55821,231.80414
55822,148.48006
55823,186.19174
55824,207.51743
55825,188.60056
55826,229.55928
55827,178.02437
55828,158.84029
55829,317.4228
55830,196.80766
55831,251.43488
55832,203.0341
55833,224.14035
55834,192.09805
55835,243.97636
55836,195.45024
55837,301.86328
55838,225.38022
55839,154.17831
55840,231.71123
55841,266.44144
55842,254.48682
55843,178.56276
55844,234.39987
55845,187.5664
55846,329.19208
55847,361.62854
55848,227.97374
55849,205.55035
55850,253.02962
55851,207.52464
55852,247.56415
55853,212.99828
55854,265.79233
55855,223.33923
55856,175.53217
55857,262.0657
55858,228.45436
55859,179.9529
55860,204.29837
55861,294.1505
55862,202.18088
55863,292.80542
55864,186.58977
55865,229.76027
55866,216.0151
55867,234.33472
55868,186.10938
55869,339.26276
55870,183.43959
55871,188.10068
55872,215.11295
55873,277.38223
55874,257.43033
55875,211.81235
55876,227.10597
55877,239.09761
55878,188.86115
55879,198.7898
55880,183.42604
55881,201.15189
55882,224.21355
55883,249.53766
55884,297.9361
55885,172.47377
55886,181.24641
55887,163.35672
55888,107.75556
55889,271.96973
55890,168.86792
55891,253.16353
55892,394.99942
55893,274.6382
55894,212.07094
55895,280.79904
55896,172.44678
55897,223.17259
55898,202.50024
55899,325.7426
55900,230.14287
55901,302.31128
55902,328.85822
55903,201.62445
55904,317.39255
55905,205.92458
55906,225.84769
55907,316.14667
55908,171.08977
55909,247.28003
55910,178.51671
55911,163.59927
55912,353.82483
55913,164.52373
55914,296.29944
55915,363.09424
55916,286.57928
55917,228.19136
55918,229.53058
55919,290.34845
55920,313.34155
55921,197.05562
55922,303.91913
55923,259.053
55924,341.7696
55925,200.4788
55926,251.0982
55927,280.37726
55928,228.36783
55929,122.12932
55930,165.91508
55931,244.59889
55932,269.44266
55933,334.1713
55934,240.10161
55935,177.67722
55936,172.98373
55937,157.20763
55938,189.44049
55939,243.91446
55940,243.56001
55941,191.25786
55942,309.56625
55943,163.16997
55944,215.33078
55945,251.70128
55946,226.01974
55947,245.41217
55948,379.50424
55949,276.459
55950,197.69618
55951,196.4964
55952,382.05988
55953,164.45607
55954,268.44766
55955,168.81706
55956,170.30188
55957,278.86847
55958,190.98756
55959,266.35547
55960,219.31082
55961,316.1606
55962,238.08037
55963,261.07285
55964,229.7415
55965,148.41173
55966,267.1098
55967,302.9352
55968,224.76662
55969,170.78452
55970,212.25844
55971,194.9725
55972,321.8666
55973,291.5515
55974,339.71198
55975,392.48074
55976,147.6314
55977,188.80612
55978,179.55467
55979,195.87358
55980,311.28494
55981,269.41135
55982,223.41858
55983,234.95995
55984,206.42755
55985,203.85793
55986,180.32788
55987,358.26083
55988,200.0997
55989,367.73492
55990,204.68428
55991,341.46503
55992,225.91579
55993,195.41827
55994,269.86453
55995,196.15488
55996,178.38751
55997,282.13467
55998,333.65628
55999,332.35928
56000,203.02017
56001,208.00359
56002,307.97806
56003,275.44095
56004,243.15279
56005,200.16391
56006,223.2901
56007,206.50682
56008,200.69609
56009,194.07054
56010,264.6373
56011,159.07196
56012,175.77335
56013,319.5796
56014,141.45158
56015,190.03743
56016,206.48885
56017,263.1359
56018,180.83582
56019,226.61623
56020,217.08961
56021,245.5666
56022,408.1198
56023,197.05261
56024,273.71622
56025,266.21484
56026,229.48427
56027,173.4994
56028,273.6257
56029,252.67178
56030,371.7288
56031,190.7434
56032,230.18132
56033,243.72447
56034,239.75868
56035,318.93393
56036,155.25063
56037,198.32748
56038,237.49408
56039,379.3085
56040,273.5851
56041,303.22998
56042,232.26567
56043,135.93175
56044,259.86786
56045,281.57043
56046,181.9902
56047,235.99469
56048,236.91606
56049,253.35503
56050,186.54141
56051,212.11046
56052,188.8001
56053,290.36646
56054,219.45692
56055,209.53537
56056,223.27727
56057,232.72937
56058,138.0174
56059,351.83124
56060,337.86133
56061,226.96095
56062,233.5558
56063,319.51224
56064,396.90396
56065,243.26083
56066,227.69792
56067,342.50986
56068,147.78021
56069,213.5034
56070,238.16682
56071,193.62129
56072,173.05017
56073,273.73767
56074,314.44373
56075,254.87698
56076,210.64825
56077,170.69849
56078,395.69547
56079,341.567
56080,235.99997
56081,353.12302
56082,244.57196
56083,232.56712
56084,228.60344
56085,233.26775
56086,225.31657
56087,164.37062
56088,355.21442
56089,308.79727
56090,293.94388
56091,173.28438
56092,253.68857
56093,218.30328
56094,184.51141
56095,302.7236
56096,198.01724
56097,243.49785
56098,261.60904
56099,256.53708
56100,214.35007
56101,373.72537
56102,321.2316
56103,236.67859
56104,213.68907
56105,205.63005
56106,180.31212
56107,214.21498
56108,286.9675
56109,298.52856
56110,311.42007
56111,373.58093
56112,249.06917
56113,159.7369
56114,244.17815
56115,332.4908
56116,189.42676
56117,228.53024
56118,266.09555
56119,243.95958
56120,318.67114
56121,178.70256
56122,303.93066
56123,303.43973
56124,339.20825
56125,321.73657
56126,223.50969
56127,253.43887
56128,263.54562
56129,272.1133
56130,188.81091
56131,316.85944
56132,235.4644
56133,228.75024
56134,336.54233
56135,186.94362
56136,265.9809
56137,143.0559
56138,335.51282
56139,218.38014
56140,322.4111
56141,240.35365
56142,263.43915
56143,196.29211
56144,173.78227
56145,225.58948
56146,170.64572
56147,169.04317
56148,193.44737
56149,231.38243
56150,275.18103
56151,264.5071
56152,237.65015
56153,232.01056
56154,326.8134
56155,321.5329
56156,346.84613
56157,178.20374
56158,231.05379
56159,302.53964
56160,324.18466
56161,234.22987
56162,255.30473
56163,340.6693
56164,216.27237
56165,187.58841
56166,256.8854
56167,249.43623
56168,304.05676
56169,243.60811
56170,155.85426
56171,158.8305
56172,233.53082
56173,202.32909
56174,338.49796
56175,200.45062
56176,308.73883
56177,362.54916
56178,339.736
56179,190.19972
56180,172.13345
56181,202.81374
56182,252.53178
56183,382.8717
56184,167.54808
56185,160.4816
56186,210.10265
56187,254.53488
56188,178.74509
56189,261.9553
56190,346.88046
56191,179.4767
56192,242.51512
56193,404.01315
56194,154.19987
56195,172.88808
56196,220.71143
56197,281.024
56198,156.50505
56199,335.71024
56200,229.14946
56201,278.75507
56202,247.42455
56203,286.17194
56204,183.15067
56205,267.39816
56206,225.10411
56207,346.6678
56208,186.85452
56209,180.06654
56210,189.6863
56211,232.13899
56212,212.19466
56213,302.46576
56214,231.24336
56215,216.36768
56216,318.7772
56217,191.59224
56218,183.1846
56219,348.26385
56220,177.0577
56221,243.69623
56222,168.54137
56223,316.41245
56224,299.91675
56225,237.24632
56226,213.20186
56227,190.69716
56228,360.1107
56229,245.86923
56230,220.58763
56231,345.36203
56232,227.57494
56233,193.81601
56234,157.07817
56235,196.43425
56236,168.3271
56237,170.13423
56238,173.57875
56239,300.6358
56240,255.03465
56241,332.368
56242,239.77907
56243,341.93137
56244,371.89594
56245,244.75908
56246,194.33064
56247,212.19852
56248,224.80766
56249,240.30083
56250,178.73145
56251,247.40875
56252,267.5899
56253,204.90273
56254,225.76747
56255,449.39508
56256,373.8422
56257,215.15935
56258,154.04614
56259,246.41531
56260,196.36801
56261,273.2743
56262,198.88559
56263,191.91986
56264,223.86615
56265,256.12274
56266,269.30804
56267,237.30234
56268,202.31874
56269,140.14337
56270,231.82983
56271,164.62038
56272,139.0128
56273,265.65866
56274,127.88487
56275,145.86241
56276,312.17236
56277,224.63712
56278,141.22128
56279,273.50104
56280,250.64233
56281,130.66478
56282,215.36418
56283,265.32898
56284,179.57622
56285,340.8377
56286,278.40363
56287,178.86916
56288,204.19908
56289,185.50862
56290,169.04317
56291,276.55978
56292,249.12581
56293,405.9766
56294,195.49666
56295,227.4526
56296,195.6945
56297,171.11888
56298,324.23224
56299,347.49777
56300,239.79065
56301,172.99121
56302,303.9623
56303,207.75623
56304,221.33295
56305,205.20746
56306,247.14156
56307,220.39993
56308,270.4561
56309,297.27258
56310,314.62708
56311,250.46233
56312,169.33209
56313,136.43832
56314,275.92758
56315,283.24203
56316,260.04752
56317,226.93529
56318,217.68066
56319,393.6565
56320,287.95493
56321,215.76526
56322,166.00241
56323,322.9581
56324,271.88165
56325,160.19244
56326,165.97444
56327,305.04593
56328,219.14398
56329,465.76236
56330,192.14479
56331,187.7425
56332,411.74908
56333,165.82109
56334,236.12631
56335,238.52406
56336,307.6223
56337,282.81808
56338,164.59177
56339,127.074905
56340,214.69643
56341,268.89618
56342,383.15195
56343,280.87845
56344,380.15387
56345,237.33772
56346,346.9559
56347,330.92917
56348,177.24545
56349,227.46098
56350,128.97038
56351,210.81586
56352,140.37154
56353,183.50215
56354,240.9588
56355,228.42139
56356,169.50563
56357,344.80313
56358,183.35081
56359,351.20984
56360,223.86772
56361,124.052956
56362,349.16367
56363,226.91731
56364,134.35077
56365,402.8019
56366,190.91417
56367,190.98259
56368,217.57684
56369,158.53825
56370,258.576
56371,282.49756
56372,157.3679
56373,303.74448
56374,233.68079
56375,228.3949
56376,169.40959
56377,237.6044
56378,287.5379
56379,298.05554
56380,322.12238
56381,354.34152
56382,158.29875
56383,240.44785
56384,163.01126
56385,217.29314
56386,229.01779
56387,383.48676
56388,197.26488
56389,347.5227
56390,233.09703
56391,313.39053
56392,185.58931
56393,193.97429
56394,218.21141
56395,212.17989
56396,209.51044
56397,167.22641
56398,274.03766
56399,127.88487
56400,236.45197
56401,183.13321
56402,317.75903
56403,121.24819
56404,260.78214
56405,228.06308
56406,282.70596
56407,337.2416
56408,203.55522
56409,293.18686
56410,168.45576
56411,249.34706
56412,281.32678
56413,291.4678
56414,252.73785
56415,176.33626
56416,220.0834
56417,222.42313
56418,178.01045
56419,292.88672
56420,333.16214
56421,190.14561
56422,269.37192
56423,128.62636
56424,168.81143
56425,247.90738
56426,167.38385
56427,206.40224
56428,141.43423
56429,260.09146
56430,225.98354
56431,220.60794
56432,205.77351
56433,341.8051
56434,161.50443
56435,256.1345
56436,333.5171
56437,312.48346
56438,312.41864
56439,170.9985
56440,226.29268
56441,292.3309
56442,374.8914
56443,264.84833
56444,259.93112
56445,237.3641
56446,356.41003
56447,183.47232
56448,271.81448
56449,235.245
56450,400.12622
56451,241.76987
56452,219.31639
56453,175.69385
56454,348.97025
56455,203.27083
56456,383.92795
56457,293.3227
56458,203.62195
56459,212.97389
56460,308.9239
56461,230.39935
56462,233.82527
56463,209.23198
56464,322.47955
56465,197.1066
56466,215.8067
56467,229.82434
56468,251.38112
56469,186.61531
56470,228.56412
56471,210.02856
56472,199.8365
56473,179.39612
56474,227.46062
56475,186.84271
56476,210.17282
56477,185.40335
56478,206.41846
56479,169.89107
56480,209.71698
56481,183.28355
56482,154.1169
56483,166.0275
56484,121.79953
56485,387.98425
56486,284.34317
56487,189.27402
56488,164.67706
56489,247.59204
56490,369.50433
56491,212.62401
56492,203.7127
56493,221.17813
56494,194.3526
56495,175.20862
56496,176.48491
56497,230.30205
56498,191.19707
56499,315.03354
56500,224.82613
56501,304.43842
56502,220.20042
56503,181.2812
56504,206.30595
56505,156.92401
56506,221.51915
56507,327.77182
56508,236.26823
56509,311.62363
56510,268.85193
56511,268.40143
56512,253.02951
56513,265.16534
56514,190.98602
56515,193.08154
56516,192.3329
56517,185.14246
56518,267.73544
56519,378.40536
56520,126.18495
56521,201.15509
56522,375.98724
56523,294.6925
56524,193.04994
56525,191.15503
56526,303.17856
56527,196.38177
56528,248.20364
56529,226.86661
56530,212.28284
56531,183.08203
56532,206.76773
56533,357.11133
56534,237.96648
56535,361.17722
56536,309.40186
56537,194.94197
56538,202.44489
56539,209.7707
56540,274.73654
56541,343.04208
56542,344.93613
56543,187.84198
56544,401.367
56545,245.40842
56546,188.22914
56547,345.18063
56548,230.05865
56549,341.94434
56550,347.81317
56551,261.13998
56552,188.7657
56553,231.22127
56554,178.10939
56555,233.98105
56556,266.02402
56557,345.53546
56558,228.46367
56559,202.3028
56560,246.70757
56561,306.62308
56562,251.9276
56563,255.07423
56564,188.24817
56565,187.88016
56566,262.0329
56567,249.75836
56568,324.3234
56569,185.0524
56570,341.86212
56571,198.82208
56572,139.7263
56573,394.39246
56574,208.57616
56575,223.7295
56576,292.77094
56577,183.74869
56578,190.14659
56579,223.59166
56580,377.65518
56581,268.73602
56582,169.21915
56583,240.79768
56584,256.83612
56585,327.39017
56586,214.33553
56587,210.99583
56588,318.67715
56589,243.01233
56590,276.8058
56591,211.18153
56592,186.50253
56593,231.27884
56594,221.8326
56595,241.36894
56596,338.06793
56597,263.91135
56598,192.41599
56599,208.39247
56600,243.46988
56601,390.49136
56602,211.80293
56603,238.53119
56604,206.09045
56605,203.32195
56606,207.07782
56607,166.06654
56608,237.09457
56609,148.11743
56610,342.4093
56611,276.00342
56612,261.72876
56613,230.58206
56614,312.21802
56615,204.86009
56616,242.2839
56617,177.18172
56618,158.54128
56619,206.29738
56620,367.37296
56621,307.9538
56622,203.96202
56623,245.8934
56624,334.51645
56625,264.185
56626,182.93486
56627,179.01482
56628,168.80789
56629,266.19165
56630,161.30066
56631,224.77771
56632,198.73553
56633,289.2865
56634,219.97617
56635,402.7259
56636,204.32869
56637,360.53836
56638,217.6105
56639,220.63419
56640,261.01605
56641,266.74576
56642,291.56152
56643,162.22726
56644,223.39099
56645,260.24908
56646,283.18695
56647,192.26111
56648,203.48822
56649,236.1524
56650,322.10736
56651,250.32947
56652,161.58554
56653,121.380196
56654,224.68903
56655,214.75967
56656,186.12115
56657,203.47618
56658,235.48865
56659,292.898
56660,196.56075
56661,324.61566
56662,130.22742
56663,250.2726
56664,213.50957
56665,242.17534
56666,172.47778
56667,330.96133
56668,402.82162
56669,311.2664
56670,165.73311
56671,237.59523
56672,265.17938
56673,172.45338
56674,314.90674
56675,214.74344
56676,231.48593
56677,236.16908
56678,374.25317
56679,222.31906
56680,264.50577
56681,332.91156
56682,210.98575
56683,215.64326
56684,308.1711
56685,302.1913
