Id,CO2 Emissions(g/km)
56012,187.03935
56013,311.32047
56014,146.14479
56015,204.82878
56016,204.44513
56017,268.19595
56018,180.95723
56019,218.93173
56020,217.37447
56021,253.56792
56022,403.6872
56023,187.81258
56024,267.3641
56025,271.50217
56026,258.39346
56027,167.94107
56028,266.81226
56029,257.403
56030,383.21637
56031,188.33662
56032,221.4485
56033,247.00752
56034,234.17874
56035,346.9726
56036,191.71985
56037,196.51492
56038,233.26335
56039,386.95685
56040,271.74252
56041,313.6492
56042,227.26715
56043,145.95056
56044,268.41922
56045,268.88037
56046,174.32297
56047,233.3959
56048,232.32368
56049,261.98657
56050,191.17079
56051,215.00725
56052,177.48442
56053,307.86365
56054,219.50719
56055,203.96532
56056,215.3949
56057,228.24806
56058,165.30872
56059,345.4795
56060,330.27872
56061,234.52753
56062,221.2168
56063,329.85303
56064,377.8971
56065,259.955
56066,221.4915
56067,309.71704
56068,153.87279
56069,217.31494
56070,232.25638
56071,198.47655
56072,174.8996
56073,271.17932
56074,295.3479
56075,253.82607
56076,203.51422
56077,172.20032
56078,385.2183
56079,349.8221
56080,225.2783
56081,349.53976
56082,248.4538
56083,259.51334
56084,227.14276
56085,237.9669
56086,224.10149
56087,170.6989
56088,374.6286
56089,322.20282
56090,302.08234
56091,186.44237
56092,258.26068
56093,237.43861
56094,189.19986
56095,295.13684
56096,197.47887
56097,240.45059
56098,259.04474
56099,256.16083
56100,212.36707
56101,376.23392
56102,334.68555
56103,242.91464
56104,221.84444
56105,207.52347
56106,200.11832
56107,229.21748
56108,291.18613
56109,314.71384
56110,324.16965
56111,383.2284
56112,254.11594
56113,168.87173
56114,249.38193
56115,346.95685
56116,118.00299
56117,229.06216
56118,295.70383
56119,255.5394
56120,314.91418
56121,198.41005
56122,301.72867
56123,319.06342
56124,337.01465
56125,336.33282
56126,234.21916
56127,231.82921
56128,264.47903
56129,272.3605
56130,183.21718
56131,322.23395
56132,237.75668
56133,228.98866
56134,318.38226
56135,210.0853
56136,268.07535
56137,185.88068
56138,321.27365
56139,224.93398
56140,332.01773
56141,232.90935
56142,257.7406
56143,198.70131
56144,203.08911
56145,224.81087
56146,157.4872
56147,172.37927
56148,191.79295
56149,239.86125
56150,271.21967
56151,256.3663
56152,234.76314
56153,206.1144
56154,362.57986
56155,327.92825
56156,359.50775
56157,161.47778
56158,220.43694
56159,303.70593
56160,340.9854
56161,221.68648
56162,258.06656
56163,324.66135
56164,216.01546
56165,223.73308
56166,262.97714
56167,246.43343
56168,296.9338
56169,232.89737
56170,155.79819
56171,174.87312
56172,279.78442
56173,238.94418
56174,326.2932
56175,226.2903
56176,314.41656
56177,392.41147
56178,342.42883
56179,204.30983
56180,195.97896
56181,197.61734
56182,248.96443
56183,385.63696
56184,167.84897
56185,154.04037
56186,355.3904
56187,247.38074
56188,191.68843
56189,280.5315
56190,354.4269
56191,176.69197
56192,244.58702
56193,379.27496
56194,135.43983
56195,167.94183
56196,228.17094
56197,291.09314
56198,155.50351
56199,340.85916
56200,233.44038
56201,270.66455
56202,241.52547
56203,281.85928
56204,196.23076
56205,259.01987
56206,222.27403
56207,341.8539
56208,193.53044
56209,186.24077
56210,194.06467
56211,231.6261
56212,263.84457
56213,287.08398
56214,230.96683
56215,213.24712
56216,349.76218
56217,206.2966
56218,183.44353
56219,344.8332
56220,194.64532
56221,243.55978
56222,171.04216
56223,325.03485
56224,314.54224
56225,233.19124
56226,207.0037
56227,188.82857
56228,363.23618
56229,236.6596
56230,202.9025
56231,330.95978
56232,225.68294
56233,197.82059
56234,251.21643
56235,200.5971
56236,165.76004
56237,178.38481
56238,209.65515
56239,299.23007
56240,262.46194
56241,326.1335
56242,212.69563
56243,350.39886
56244,375.02924
56245,241.8086
56246,203.12984
56247,208.74072
56248,217.63744
56249,252.17189
56250,193.85002
56251,257.5719
56252,257.19586
56253,196.2232
56254,226.34496
56255,447.38986
56256,391.75064
56257,205.63959
56258,142.95183
56259,230.33575
56260,194.02347
56261,278.8489
56262,187.77605
56263,187.4626
56264,218.83748
56265,265.91162
56266,277.15515
56267,243.50969
56268,194.97604
56269,162.05154
56270,250.98099
56271,200.76582
56272,177.85638
56273,270.87766
56274,171.47923
56275,141.00967
56276,321.08914
56277,224.68848
56278,194.02606
56279,289.5193
56280,244.31534
56281,127.631035
56282,233.57187
56283,276.8896
56284,163.40178
56285,359.8976
56286,268.87936
56287,204.85909
56288,202.38371
56289,202.6988
56290,176.32314
56291,270.91226
56292,264.117
56293,392.977
56294,198.24643
56295,225.62866
56296,184.59554
56297,171.01979
56298,323.59412
56299,346.1875
56300,241.89224
56301,172.42949
56302,312.0164
56303,200.1087
56304,248.83783
56305,208.61151
56306,247.92973
56307,221.62424
56308,265.07654
56309,290.8636
56310,319.84705
56311,244.68561
56312,154.27248
56313,125.353806
56314,299.31158
56315,292.89423
56316,267.9937
56317,222.48647
56318,220.10858
56319,401.83725
56320,325.701
56321,211.74107
56322,164.78291
56323,324.49298
56324,276.87933
56325,190.89769
56326,216.76103
56327,305.0089
56328,234.48058
56329,382.39395
56330,190.9619
56331,185.49632
56332,405.4331
56333,170.75768
56334,224.20993
56335,239.2856
56336,322.32333
56337,283.9496
56338,204.34776
56339,130.67157
56340,238.00752
56341,270.58716
56342,387.18875
56343,276.94064
56344,381.5422
56345,264.03598
56346,338.9832
56347,322.9978
56348,184.10823
56349,256.81488
56350,159.59451
56351,204.29268
56352,159.78468
56353,177.7017
56354,244.59546
56355,226.05232
56356,176.40404
56357,350.2445
56358,178.01599
56359,352.79514
56360,220.84827
56361,169.23541
56362,354.79916
56363,226.25964
56364,180.43391
56365,422.4033
56366,186.88118
56367,187.7576
56368,218.33037
56369,161.71451
56370,277.18588
56371,288.70233
56372,157.5815
56373,294.50342
56374,249.40926
56375,232.71994
56376,159.5995
56377,234.45926
56378,306.80154
56379,293.49927
56380,323.9624
56381,376.2244
56382,201.28683
56383,232.326
56384,155.74402
56385,214.20015
56386,229.03966
56387,378.81052
56388,195.53343
56389,343.24652
56390,233.37355
56391,332.45972
56392,177.9357
56393,212.44022
56394,232.31665
56395,198.1991
56396,213.23674
56397,162.59142
56398,312.88937
56399,171.47923
56400,240.16945
56401,180.95557
56402,319.67035
56403,169.01308
56404,267.75766
56405,231.02422
56406,276.42746
56407,339.7308
56408,213.9049
56409,286.20422
56410,164.87463
56411,250.60193
56412,285.0063
56413,319.56516
56414,252.17088
56415,180.85292
56416,214.28499
56417,208.21004
56418,175.99324
56419,299.1667
56420,352.51743
56421,222.51662
56422,274.12973
56423,157.01346
56424,168.4146
56425,252.61772
56426,167.2845
56427,224.26056
56428,161.68762
56429,243.82822
56430,220.43813
56431,218.97963
56432,258.27142
56433,332.3945
56434,207.38158
56435,266.3351
56436,344.07266
56437,312.017
56438,325.8264
56439,171.10994
56440,224.33524
56441,285.87027
56442,402.80048
56443,270.981
56444,252.64738
56445,229.8049
56446,360.669
56447,182.77168
56448,289.18594
56449,231.40038
56450,396.51965
56451,240.9422
56452,205.15344
56453,177.68556
56454,330.3381
56455,207.86029
56456,337.05984
56457,280.62766
56458,217.16203
56459,198.09581
56460,309.79745
56461,235.01082
56462,233.95383
56463,208.58768
56464,309.278
56465,197.72734
56466,209.20865
56467,226.88245
56468,258.38516
56469,211.09726
56470,235.21188
56471,214.19276
56472,200.8705
56473,178.38878
56474,212.25307
56475,232.78949
56476,214.18661
56477,170.28528
56478,207.70401
56479,190.03123
56480,208.67543
56481,182.84886
56482,166.66089
56483,202.21295
56484,113.76883
56485,364.28027
56486,267.60538
56487,187.4261
56488,188.10588
56489,247.74893
56490,365.15146
56491,201.4256
56492,201.70618
56493,220.23634
56494,215.24448
56495,170.64465
56496,175.7875
56497,227.59386
56498,183.57306
56499,313.36975
56500,225.0424
56501,310.2302
56502,223.226
56503,176.11397
56504,217.93239
56505,203.43643
56506,312.67416
56507,356.9363
56508,235.25659
56509,320.30865
56510,265.93356
56511,277.35083
56512,264.51895
56513,265.14075
56514,193.20535
56515,179.9218
56516,205.4481
56517,183.70079
56518,271.69955
56519,383.5378
56520,171.56134
56521,198.151
56522,379.60596
56523,310.7127
56524,195.48763
56525,193.50334
56526,298.17075
56527,183.67944
56528,245.32082
56529,222.53647
56530,233.14569
56531,184.86285
56532,210.45468
56533,361.49088
56534,249.74248
56535,384.25534
56536,310.79004
56537,209.00858
56538,203.67188
56539,206.48997
56540,302.44315
56541,364.22266
56542,344.87436
56543,181.14937
56544,403.22864
56545,255.70628
56546,186.98833
56547,353.63126
56548,234.51297
56549,346.42163
56550,345.543
56551,260.6657
56552,211.10878
56553,235.1299
56554,137.03664
56555,259.89194
56556,260.4388
56557,340.83856
56558,225.87665
56559,211.37251
56560,256.7525
56561,289.83008
56562,259.0627
56563,252.24472
56564,184.29132
56565,196.4071
56566,235.44371
56567,211.72383
56568,318.14365
56569,200.34816
56570,329.70413
56571,189.6225
56572,159.68768
56573,395.08725
56574,211.833
56575,232.8658
56576,297.14368
56577,176.63416
56578,198.71158
56579,218.82773
56580,380.91483
56581,274.05133
56582,174.73674
56583,249.72151
56584,284.87167
56585,313.6247
56586,213.75555
56587,212.87
56588,316.2833
56589,246.18019
56590,266.28622
56591,198.68692
56592,183.33517
56593,230.87178
56594,211.21242
56595,271.57004
56596,333.2937
56597,267.1492
56598,197.2694
56599,204.89613
56600,242.6888
56601,411.99915
56602,212.04262
56603,243.4546
56604,199.70013
56605,203.55188
56606,202.81918
56607,171.27216
56608,229.3159
56609,185.93446
56610,344.53696
56611,282.58624
56612,257.20743
56613,240.0654
56614,317.14624
56615,199.20946
56616,239.54578
56617,237.28514
56618,157.86371
56619,205.1337
56620,392.21973
56621,307.21057
56622,209.07388
56623,255.8324
56624,328.20895
56625,265.2783
56626,177.86612
56627,167.84538
56628,203.02441
56629,263.44785
56630,135.78596
56631,218.5725
56632,200.7279
56633,275.47852
56634,295.87753
56635,394.21503
56636,217.13947
56637,394.77652
56638,219.75032
56639,225.14055
56640,259.65652
56641,233.1267
56642,299.36917
56643,180.05751
56644,224.08472
56645,271.63803
56646,272.06683
56647,182.9915
56648,204.38336
56649,230.76587
56650,328.89258
56651,260.87936
56652,202.43283
56653,162.09662
56654,244.95804
56655,212.23355
56656,195.48886
56657,191.44696
56658,349.38797
56659,299.0379
56660,187.20348
56661,321.48337
56662,173.9146
56663,252.54199
56664,212.36116
56665,266.2197
56666,175.21205
56667,332.38168
56668,379.57935
56669,316.25012
56670,169.64949
56671,231.00761
56672,273.94373
56673,199.19136
56674,309.32227
56675,207.43579
56676,215.91797
56677,238.70624
56678,363.65662
56679,245.4576
56680,272.05502
56681,334.16467
56682,203.11159
56683,218.96555
56684,302.54584
56685,315.62775
56686,182.97273
56687,228.80002
56688,175.91638
