Id,CO2 Emissions(g/km)
55183,242.0736
55184,276.84323
55185,304.94046
55186,355.78964
55187,142.89153
55188,267.6119
55189,214.33626
55190,165.15987
55191,259.14728
55192,322.77786
55193,359.60904
55194,172.95653
55195,189.65793
55196,164.01254
55197,326.44714
55198,318.03836
55199,207.05696
55200,253.6255
55201,339.65692
55202,170.11464
55203,114.40838
55204,187.97594
55205,177.51237
55206,206.81932
55207,198.44786
55208,344.93668
55209,257.69266
55210,217.63588
55211,307.36368
55212,185.81018
55213,288.31186
55214,214.894
55215,199.6877
55216,326.28848
55217,178.95918
55218,264.75394
55219,225.8467
55220,220.5478
55221,178.81705
55222,219.75769
55223,329.73264
55224,241.40605
55225,226.37393
55226,343.55893
55227,223.25183
55228,256.66473
55229,318.01468
55230,180.65053
55231,229.70207
55232,204.05185
55233,323.6091
55234,202.64755
55235,170.28104
55236,224.31656
55237,207.59486
55238,385.9684
55239,205.48729
55240,214.79367
55241,288.32306
55242,213.00475
55243,346.9837
55244,190.37003
55245,196.05873
55246,248.60483
55247,329.0762
55248,222.23181
55249,165.59535
55250,274.3633
55251,402.60083
55252,275.77136
55253,169.32625
55254,294.1589
55255,366.6394
55256,332.10617
55257,196.70877
55258,163.96062
55259,165.3395
55260,239.31784
55261,336.47665
55262,209.43095
55263,208.29175
55264,179.09708
55265,293.1572
55266,378.45813
55267,169.85121
55268,299.3626
55269,389.95978
55270,225.08267
55271,422.27884
55272,342.64966
55273,287.0492
55274,404.891
55275,223.57637
55276,241.68279
55277,328.1048
55278,255.13899
55279,220.4576
55280,303.9829
55281,166.24005
55282,346.63196
55283,314.87015
55284,323.3096
55285,209.6159
55286,257.86865
55287,203.45404
55288,329.82477
55289,159.37294
55290,221.80844
55291,195.7891
55292,249.58685
55293,300.17047
55294,299.34552
55295,212.10992
55296,372.30936
55297,266.73486
55298,196.51129
55299,181.8822
55300,198.61931
55301,244.70149
55302,352.11783
55303,261.4324
55304,254.28792
55305,326.5842
55306,229.36646
55307,433.916
55308,148.58443
55309,211.44086
55310,268.3834
55311,245.68423
55312,198.03596
55313,285.25195
55314,169.80713
55315,208.53186
55316,199.4984
55317,238.11562
55318,172.43394
55319,396.4742
55320,281.78134
55321,192.21547
55322,389.39154
55323,210.05302
55324,188.9211
55325,417.69034
55326,377.74255
55327,155.53453
55328,314.17188
55329,337.05148
55330,215.45244
55331,184.81833
55332,217.21509
55333,215.04485
55334,387.70526
55335,313.34055
55336,229.21939
55337,169.1842
55338,273.73663
55339,229.05898
55340,230.3493
55341,358.31396
55342,182.1193
55343,258.13034
55344,183.05147
55345,179.23227
55346,210.93373
55347,283.2819
55348,194.90735
55349,319.79105
55350,345.59763
55351,196.6082
55352,169.02614
55353,193.34938
55354,324.3566
55355,253.96936
55356,239.97633
55357,170.13948
55358,241.51265
55359,219.06923
55360,253.67802
55361,469.77118
55362,330.91135
55363,353.79968
55364,330.1677
55365,203.43279
55366,293.60382
55367,397.33762
55368,210.33122
55369,242.23279
55370,377.17224
55371,172.78636
55372,283.53915
55373,254.35454
55374,277.00745
55375,295.55856
55376,266.66354
55377,238.8323
55378,258.5659
55379,183.35847
55380,216.95555
55381,211.46342
55382,209.13805
55383,282.41397
55384,254.05165
55385,245.91016
55386,225.03014
55387,257.47507
55388,267.58542
55389,230.73822
55390,245.3105
55391,257.0697
55392,222.7033
55393,340.76837
55394,185.74057
55395,196.61432
55396,164.08846
55397,238.15582
55398,200.09966
55399,219.6079
55400,213.44167
55401,333.80417
55402,234.70673
55403,273.86487
55404,317.3261
55405,275.4603
55406,346.98032
55407,330.5011
55408,222.57237
55409,355.33954
55410,286.83682
55411,226.77962
55412,142.60808
55413,291.7423
55414,170.7439
55415,269.60168
55416,223.34416
55417,192.85281
55418,219.51544
55419,257.64508
55420,246.45244
55421,223.2554
55422,162.99327
55423,270.4558
55424,263.49344
55425,211.53668
55426,319.59695
55427,203.82675
55428,183.60948
55429,349.43817
55430,214.96317
55431,222.54536
55432,322.70813
55433,450.81158
55434,221.30421
55435,187.33154
55436,281.9059
55437,194.75638
55438,193.79799
55439,306.0851
55440,403.07202
55441,161.03464
55442,231.2464
55443,250.1334
55444,231.97247
55445,259.79977
55446,264.71637
55447,339.55386
55448,245.98607
55449,326.71857
55450,288.62366
55451,245.80402
55452,441.89322
55453,186.40671
55454,245.96523
55455,185.49474
55456,292.84604
55457,326.4868
55458,293.8493
55459,130.7661
55460,320.45337
55461,199.14294
55462,231.37424
55463,204.19946
55464,391.90378
55465,166.48186
55466,204.94345
55467,198.53218
55468,208.25485
55469,206.77731
55470,253.26363
55471,276.25043
55472,212.14159
55473,188.92395
55474,338.11194
55475,303.57065
55476,289.50616
55477,163.40561
55478,282.88873
55479,192.2955
55480,122.52198
55481,250.24207
55482,301.00674
55483,222.68988
55484,205.02118
55485,205.6268
55486,298.16806
55487,421.39752
55488,223.87904
55489,193.1081
55490,228.3602
55491,213.32462
55492,227.07047
55493,320.62823
55494,314.24414
55495,190.92548
55496,339.80527
55497,281.69302
55498,292.57492
55499,223.84854
55500,398.9807
55501,252.49075
55502,183.59438
55503,183.80318
55504,340.27545
55505,245.17488
55506,130.79271
55507,245.41013
55508,301.61453
55509,310.803
55510,223.96225
55511,206.52623
55512,271.15054
55513,148.46645
55514,258.14365
55515,161.95593
55516,253.52133
55517,165.4289
55518,158.34792
55519,230.35779
55520,194.5506
55521,347.8454
55522,154.42929
55523,276.8754
55524,200.85222
55525,229.17662
55526,224.54164
55527,355.94296
55528,198.14069
55529,410.7277
55530,156.41214
55531,228.47304
55532,168.07016
55533,249.53114
55534,255.36015
55535,283.59586
55536,323.97156
55537,233.15097
55538,197.00104
55539,338.65936
55540,165.70387
55541,126.76601
55542,258.45953
55543,214.43471
55544,151.77191
55545,217.3768
55546,376.6509
55547,176.40794
55548,175.96284
55549,217.94147
55550,318.76968
55551,245.53677
55552,171.12114
55553,378.68744
55554,258.5698
55555,163.08972
55556,312.27615
55557,225.23608
55558,269.0573
55559,210.33871
55560,227.20699
55561,248.32419
55562,297.5079
55563,208.9191
55564,244.19182
55565,270.3437
55566,180.14728
55567,198.64697
55568,180.3833
55569,323.90512
55570,229.0777
55571,188.47974
55572,235.02817
55573,242.59125
55574,286.29376
55575,256.8011
55576,198.88329
55577,227.75677
55578,209.21327
55579,223.39755
55580,235.02069
55581,232.92464
55582,192.07803
55583,333.5883
55584,372.76602
55585,340.97583
55586,398.6927
55587,197.46155
55588,207.28899
55589,246.2079
55590,226.81047
55591,303.11053
55592,273.43073
55593,261.03937
55594,250.4301
55595,200.05223
55596,380.31824
55597,425.38422
55598,298.08334
55599,225.59038
55600,223.09056
55601,239.76926
55602,410.08374
55603,155.70888
55604,196.34941
55605,165.526
55606,331.5425
55607,317.91998
55608,202.55524
55609,242.25334
55610,338.75064
55611,195.11337
55612,306.00497
55613,166.7381
55614,336.98798
55615,228.30829
55616,175.98465
55617,164.87926
55618,198.11826
55619,170.25574
55620,235.25638
55621,275.77036
55622,254.97192
55623,211.02278
55624,312.93118
55625,249.19623
55626,309.96115
55627,218.37085
55628,205.4946
55629,246.58495
55630,237.79375
55631,257.14313
55632,295.33267
55633,202.97229
55634,223.68156
55635,185.8716
55636,260.44537
55637,379.36624
55638,263.52402
55639,225.6566
55640,234.88774
55641,173.76186
55642,230.77911
55643,175.54176
55644,277.26596
55645,164.97331
55646,160.20627
55647,246.35146
55648,257.97842
55649,276.19922
55650,166.47897
55651,271.67447
55652,187.5323
55653,155.53453
55654,271.73398
55655,303.37634
55656,390.899
55657,231.29454
55658,206.26178
55659,290.51935
55660,173.16821
55661,220.54198
55662,379.70667
55663,218.04143
55664,255.73897
55665,223.57472
55666,346.2509
55667,164.81459
55668,276.79962
55669,258.02274
55670,166.97414
55671,196.96617
55672,288.60672
55673,197.67253
55674,177.67317
55675,460.86893
55676,170.84917
55677,177.82487
55678,180.81271
55679,376.54013
55680,237.49306
55681,325.8844
55682,230.76166
55683,246.63911
55684,223.83586
55685,371.63943
55686,238.83604
55687,198.50372
55688,173.48077
55689,201.41214
55690,368.03134
55691,257.1106
55692,278.91776
55693,219.65161
55694,248.54028
55695,280.68335
55696,212.89824
55697,240.92491
55698,216.80507
55699,127.2347
55700,313.06525
55701,154.78032
55702,208.5978
55703,144.43517
55704,268.62625
55705,218.87495
55706,330.06635
55707,232.67023
55708,245.38698
55709,174.52823
55710,164.38576
55711,174.58096
55712,188.78911
55713,434.4226
55714,215.63037
55715,210.30394
55716,234.06319
55717,245.15752
55718,155.42043
55719,211.83391
55720,265.2496
55721,105.924515
55722,421.1599
55723,155.96303
55724,408.4876
55725,244.85736
55726,213.71417
55727,370.22632
55728,354.5897
55729,168.78098
55730,271.2239
55731,248.20682
55732,204.31306
55733,248.5383
55734,295.26035
55735,250.89565
55736,133.84212
55737,221.29582
55738,271.8181
55739,332.48315
55740,254.61148
55741,184.152
55742,222.39783
55743,313.0384
55744,229.08821
55745,312.18875
55746,176.62619
55747,218.7445
55748,222.87202
55749,205.29903
55750,217.96349
55751,378.09143
55752,225.33705
55753,165.65063
55754,226.39473
55755,253.79102
55756,170.8311
55757,360.10553
55758,230.69627
55759,253.90858
55760,194.25078
55761,302.9581
55762,191.93759
55763,185.93007
55764,318.03598
55765,314.3389
55766,189.01865
55767,378.6214
55768,196.85338
55769,245.22508
55770,161.7783
55771,318.16742
55772,231.7618
55773,239.793
55774,175.73761
55775,307.8924
55776,287.39062
55777,222.79086
55778,229.08821
55779,242.67764
55780,354.36804
55781,257.7291
55782,158.12863
55783,207.73595
55784,183.84836
55785,213.37144
55786,306.244
55787,330.54584
55788,253.41649
55789,301.82196
55790,244.72636
55791,262.48508
55792,334.0492
55793,227.07423
55794,316.71844
55795,350.52704
55796,269.80453
55797,196.38164
55798,162.66954
55799,130.94281
55800,305.91376
55801,221.16145
55802,270.55707
55803,226.28905
55804,205.25052
55805,222.93834
55806,189.40984
55807,215.57153
55808,220.99867
55809,203.12787
55810,187.53598
55811,335.4318
55812,139.08646
55813,194.05785
55814,231.3892
55815,214.46507
55816,177.58278
55817,265.68
55818,164.75673
55819,399.32336
55820,358.5891
55821,221.1856
55822,166.25116
55823,192.50949
55824,192.3718
55825,204.15315
55826,236.52602
55827,187.86275
55828,157.9259
55829,332.14578
55830,220.16606
55831,249.50914
55832,211.58183
55833,228.55269
55834,209.18126
55835,245.69562
55836,193.6979
55837,311.35822
55838,247.99196
55839,144.74367
55840,231.74756
55841,281.94012
55842,258.65137
55843,182.54622
55844,251.85478
55845,195.47922
55846,344.85086
55847,355.81442
55848,227.94342
55849,203.00232
55850,260.51807
55851,200.10223
55852,265.91666
55853,210.6467
55854,257.35437
55855,231.71074
55856,173.36496
55857,250.08513
55858,215.51727
55859,169.57475
55860,224.97815
55861,290.6205
55862,207.27359
55863,296.8016
55864,185.8638
55865,244.23204
55866,229.01385
55867,245.07013
55868,179.62534
55869,358.4118
55870,190.74876
55871,185.21677
55872,211.83257
55873,287.0752
55874,280.1432
55875,230.6409
55876,249.63918
55877,256.8905
55878,192.48726
55879,183.49318
55880,200.35953
55881,197.49287
55882,249.55211
55883,257.8774
55884,311.68198
55885,206.80515
55886,182.07173
55887,170.14507
55888,162.469
55889,268.84738
55890,185.5218
55891,246.26706
55892,413.34967
55893,284.78067
55894,227.35896
55895,271.5098
55896,170.30502
55897,234.31973
55898,202.27829
55899,314.46744
55900,247.08293
55901,297.50488
55902,335.07693
55903,201.09258
55904,304.42975
55905,197.11595
55906,215.16333
55907,336.93118
55908,164.65408
55909,246.12202
55910,134.78511
55911,158.47327
55912,362.77576
55913,178.43053
55914,279.96918
55915,367.1665
55916,295.81268
55917,213.99808
55918,228.3986
55919,283.47858
55920,322.17743
55921,202.84625
55922,282.80948
55923,260.56866
55924,395.0972
55925,217.47093
55926,256.136
55927,310.8624
55928,241.5838
55929,175.76225
55930,164.18565
55931,236.44641
55932,283.64215
55933,320.1872
55934,236.26672
55935,218.56981
55936,161.28664
55937,205.26454
55938,198.45346
55939,221.10394
55940,261.1522
55941,218.4393
55942,317.55084
55943,158.68591
55944,219.24837
55945,233.13353
55946,214.63255
55947,239.13235
55948,404.02478
55949,271.70135
55950,190.82912
55951,206.41853
55952,381.0667
55953,154.21608
55954,266.62823
55955,170.07477
55956,181.33092
55957,278.1357
55958,193.79666
55959,281.72833
55960,227.67044
55961,317.08087
55962,238.79831
55963,244.11957
55964,216.16676
55965,169.87788
55966,256.9856
55967,292.9088
55968,227.22786
55969,167.77953
55970,210.83995
55971,190.73154
55972,316.35538
55973,286.17694
55974,348.0061
55975,402.8228
55976,122.79227
55977,194.4658
55978,218.7456
55979,217.67607
55980,316.2423
55981,340.54764
55982,230.08415
55983,252.37395
55984,204.7726
55985,201.07797
55986,177.03084
55987,347.9898
55988,195.06404
55989,373.8367
55990,215.4775
55991,344.21634
55992,231.4834
55993,181.79987
55994,275.23328
55995,245.51288
55996,170.68085
55997,277.13766
55998,331.4833
55999,326.63348
56000,230.53032
56001,204.42734
56002,314.11554
56003,289.7432
56004,246.24779
56005,220.73653
56006,225.45901
56007,201.4947
56008,196.58075
56009,180.97086
56010,258.06696
56011,176.18666
56012,184.37277
56013,313.28232
56014,156.31082
56015,185.31549
56016,206.49564
56017,269.23032
56018,174.45117
56019,220.46812
56020,212.26175
56021,253.0553
56022,423.8165
56023,193.83553
56024,266.5082
56025,274.28064
56026,230.9589
56027,158.48688
56028,263.6961
56029,267.8458
56030,380.60794
56031,185.47092
56032,233.07777
56033,254.37347
56034,221.62445
56035,341.28528
56036,197.22542
56037,182.95926
56038,232.43378
56039,383.36935
56040,263.19897
56041,312.14444
56042,230.25029
56043,172.60966
56044,279.46796
56045,263.54056
56046,169.67722
56047,232.58728
56048,234.37875
56049,258.52838
56050,198.62578
56051,216.95483
56052,170.46815
56053,300.78522
56054,214.96912
56055,198.94281
56056,226.157
56057,232.35199
56058,165.32208
56059,342.8713
56060,370.765
56061,231.23637
56062,235.07259
56063,306.133
56064,352.70584
56065,244.80786
56066,223.38547
56067,329.33334
56068,165.75226
56069,215.22885
56070,250.5035
56071,212.79709
56072,172.00203
56073,263.1767
56074,296.16574
56075,249.68217
56076,198.49081
56077,166.05785
56078,408.46524
56079,354.45502
56080,218.28319
56081,351.43967
56082,249.13081
56083,244.35127
56084,228.67032
56085,226.40189
56086,220.42772
56087,192.70212
56088,371.7972
56089,321.97296
56090,304.76932
56091,191.59927
56092,255.90834
56093,223.60161
56094,186.22845
56095,285.15216
56096,194.56136
56097,250.22968
56098,256.60364
56099,252.67848
56100,212.21138
56101,391.44974
56102,327.476
56103,242.30168
56104,213.26341
56105,206.94952
56106,190.10701
56107,220.25793
56108,287.7088
56109,317.43512
56110,329.62982
56111,422.8207
56112,248.7778
56113,174.00182
56114,245.39789
56115,359.63702
56116,95.693756
56117,229.25981
56118,292.9458
56119,264.0242
56120,307.64645
56121,184.65544
56122,312.39853
56123,309.71515
56124,306.45883
56125,326.68506
56126,224.25871
56127,253.17914
56128,289.23135
56129,265.8778
56130,173.56093
56131,320.7017
56132,234.01935
56133,223.25035
56134,325.86072
56135,209.51042
56136,243.30301
56137,172.73082
56138,321.72827
56139,219.52058
56140,329.5096
56141,233.40367
56142,255.5311
56143,219.6297
56144,174.58533
56145,218.45798
56146,163.4677
56147,167.78226
56148,191.08145
56149,231.61761
56150,278.7057
56151,258.1007
56152,229.05724
56153,204.90059
56154,363.7994
56155,327.68536
56156,336.96008
56157,165.86902
56158,217.40137
56159,297.7978
56160,312.0524
56161,222.56335
56162,259.12762
56163,329.66125
56164,207.55399
56165,219.26234
56166,248.40715
56167,246.94885
56168,303.9868
56169,238.9702
56170,178.23611
56171,188.75468
56172,271.53235
56173,249.30367
56174,307.79022
56175,203.66939
56176,330.38513
56177,381.55106
56178,342.70474
56179,197.44383
56180,204.49577
56181,214.00412
56182,249.32483
56183,405.18106
56184,149.63696
56185,163.38235
56186,328.4098
56187,240.47203
56188,204.16226
56189,292.82776
56190,361.66
56191,171.62479
56192,245.93054
56193,430.304
56194,127.93713
56195,167.37172
56196,219.24023
56197,268.70883
56198,159.08661
56199,348.0176
56200,241.45078
56201,284.84683
56202,241.18741
56203,292.07162
56204,227.92517
56205,254.24577
56206,219.53185
56207,323.85126
56208,191.94157
56209,185.36417
56210,192.73784
56211,226.12146
56212,294.37534
56213,296.9627
56214,225.61885
56215,213.0603
56216,358.20087
56217,197.54436
56218,179.50224
56219,354.34512
56220,211.53941
56221,242.7813
56222,156.87794
56223,329.58313
56224,321.5114
56225,236.90637
56226,207.08353
56227,186.66118
56228,362.13455
56229,250.27892
56230,198.47931
56231,340.4598
56232,227.37212
56233,194.2972
56234,231.36462
56235,195.16322
56236,165.24715
56237,170.83775
56238,214.7652
56239,306.78006
56240,255.12259
56241,316.75574
56242,220.6883
56243,330.06622
56244,384.7308
56245,228.29544
56246,202.17146
56247,200.69798
56248,214.75047
56249,243.76666
56250,208.47266
56251,239.8981
56252,250.12305
56253,199.3479
56254,221.28647
56255,445.9304
56256,397.1476
56257,215.00159
56258,122.27428
56259,239.77007
56260,198.11005
56261,274.16653
56262,183.48062
56263,189.28706
56264,238.20338
56265,273.3507
56266,273.02716
56267,241.39735
56268,195.12144
56269,160.81586
56270,245.42403
56271,204.75604
56272,184.43567
56273,251.16666
56274,172.49861
56275,118.96081
56276,309.16837
56277,213.5981
56278,185.81915
56279,289.95792
56280,245.25023
56281,137.00023
56282,229.41411
56283,273.21054
56284,174.69092
56285,370.48438
56286,279.70673
56287,186.97597
56288,199.70546
56289,191.0805
56290,169.25511
56291,272.2598
56292,258.62692
56293,415.83664
56294,197.50906
56295,227.12726
56296,172.27386
56297,174.90186
56298,315.77502
56299,347.89755
56300,238.25322
56301,169.47324
56302,310.5234
56303,195.1966
56304,230.25246
56305,210.65907
56306,239.59381
56307,220.584
56308,266.4986
56309,291.10333
56310,318.97867
56311,240.93184
56312,166.4591
56313,128.86353
56314,282.79178
56315,284.28897
56316,261.9301
56317,219.15666
56318,223.48283
56319,401.37012
56320,292.89487
56321,212.94911
56322,158.43143
56323,294.69473
56324,276.44122
56325,172.0145
56326,224.05687
56327,306.4355
56328,217.86021
56329,453.29538
56330,187.20447
56331,200.48692
56332,449.85345
56333,174.47041
56334,217.22495
56335,237.14645
56336,314.61862
56337,274.8198
56338,215.0866
56339,138.76831
56340,232.93619
56341,281.70563
56342,452.42822
56343,280.42877
56344,383.39227
56345,243.0743
56346,330.8223
56347,333.89267
56348,196.87196
56349,233.65994
56350,156.13759
56351,187.04271
56352,166.9018
56353,175.78096
56354,253.1178
56355,227.51108
56356,165.29076
56357,348.4367
56358,170.08961
56359,349.0508
56360,218.67766
56361,168.03596
56362,341.78146
56363,233.13718
56364,178.0989
56365,472.92102
56366,189.83998
56367,194.196
56368,225.41815
56369,170.27945
56370,267.5366
56371,286.5418
56372,157.6205
56373,287.70425
56374,254.6809
56375,237.64821
56376,160.84062
56377,218.64708
56378,297.1871
56379,297.45264
56380,322.5796
56381,391.95694
56382,202.82358
56383,238.69283
56384,159.23364
56385,215.78294
56386,234.01587
56387,384.07608
56388,191.17178
56389,355.9208
56390,225.62444
56391,318.93155
56392,175.01051
56393,191.92387
56394,231.38083
56395,201.9689
56396,219.94582
56397,168.7141
56398,293.2253
56399,172.49861
56400,256.50946
56401,184.85764
56402,327.5317
56403,175.14133
56404,292.34222
56405,233.47023
56406,282.09113
56407,340.571
56408,194.54643
56409,296.18228
56410,165.52794
56411,239.88292
56412,279.5802
56413,329.4654
56414,254.03131
56415,174.88573
56416,212.08478
56417,203.4442
56418,169.37294
56419,302.69757
56420,340.04282
56421,217.00533
56422,269.7274
56423,166.11908
56424,181.13231
56425,260.5315
56426,174.26038
56427,209.03316
56428,169.73611
56429,243.18083
56430,223.18495
56431,227.51584
56432,257.7334
56433,339.85632
56434,191.85272
56435,251.04657
56436,317.5644
56437,331.88687
56438,300.95932
56439,162.825
56440,210.99364
56441,284.18878
56442,397.2506
56443,281.96298
56444,265.55432
56445,244.97746
56446,361.45093
56447,203.25143
56448,284.76776
56449,231.61082
56450,401.97916
56451,240.70343
56452,201.40915
56453,169.84944
56454,386.10376
56455,197.02205
56456,369.4253
56457,286.6675
56458,257.8877
56459,201.87856
56460,306.94434
56461,226.50888
56462,234.78238
56463,202.89415
56464,300.4735
56465,198.374
56466,209.77246
56467,230.52087
56468,248.15053
56469,190.33817
56470,243.56868
56471,218.73509
56472,196.95256
56473,175.98326
56474,207.47583
56475,222.91208
56476,215.40993
56477,173.3976
56478,217.1868
56479,173.75136
56480,204.63431
56481,170.4899
56482,167.68196
56483,199.09029
56484,126.52745
56485,390.52072
56486,273.15936
56487,190.00653
56488,162.29863
56489,251.50937
56490,378.09143
56491,203.67854
56492,182.31839
56493,217.35634
56494,207.76384
56495,191.55469
56496,175.79503
56497,224.44754
56498,194.12598
56499,309.22116
56500,217.91347
56501,319.67206
56502,221.88489
56503,212.27448
56504,224.97462
56505,187.29321
56506,282.0849
56507,349.3636
56508,229.90454
56509,322.55338
56510,262.94574
56511,280.15768
56512,260.39227
56513,268.28583
56514,190.64148
56515,186.53326
56516,214.63457
56517,174.38165
56518,272.33932
56519,387.68042
56520,165.30272
56521,208.50624
56522,404.99164
56523,293.36258
56524,200.7461
56525,208.33524
56526,302.63416
56527,187.45934
56528,240.66757
56529,224.92719
56530,216.8453
56531,204.77196
56532,203.07149
56533,365.77225
56534,241.87042
56535,386.5657
56536,321.89096
56537,215.98
56538,200.21378
56539,203.3148
56540,281.12448
56541,373.59836
56542,360.49713
56543,179.24283
56544,440.4176
56545,254.44763
56546,153.1012
56547,357.0883
56548,228.58838
56549,357.62753
56550,336.44714
56551,282.46448
56552,190.04309
56553,224.65218
56554,122.784904
56555,229.97603
56556,271.82413
56557,404.07312
56558,226.29234
56559,204.43982
56560,246.7281
56561,304.97476
56562,282.6198
56563,250.78189
56564,177.4865
56565,211.86296
56566,261.28665
56567,178.46342
56568,334.50058
56569,194.76038
56570,326.60406
56571,187.45561
56572,179.83092
56573,391.33752
56574,210.01967
56575,220.25812
56576,287.31415
56577,172.95776
56578,197.14513
56579,235.17287
56580,395.1224
56581,278.5335
56582,186.85982
56583,239.54298
56584,307.94238
56585,337.75372
56586,208.71675
56587,211.1055
56588,312.60034
56589,242.47314
56590,266.9644
56591,200.33858
56592,184.11893
56593,232.9871
56594,208.12239
56595,269.3856
56596,355.19382
56597,275.80548
56598,191.66827
56599,204.62515
56600,233.95763
56601,416.5369
56602,209.23439
56603,243.29568
56604,217.75827
56605,199.40244
56606,205.21991
56607,182.30365
56608,230.3372
56609,180.1455
56610,363.39807
56611,281.93045
56612,267.64832
56613,240.30255
56614,318.42422
56615,194.09927
56616,244.30573
56617,227.07047
56618,150.39417
56619,204.01315
56620,397.57605
56621,317.4293
56622,195.66173
56623,262.42712
56624,345.64053
56625,252.0312
56626,188.66667
56627,168.21175
56628,202.05055
56629,266.2466
56630,139.07335
56631,210.58438
56632,201.23338
56633,283.69775
56634,271.85583
56635,397.8744
56636,229.19562
56637,384.55728
56638,222.01973
56639,225.0055
56640,261.05225
56641,227.70279
56642,309.71014
56643,191.2675
56644,237.27971
56645,269.46304
56646,276.05188
56647,190.07463
56648,203.46869
56649,229.37608
56650,321.85034
56651,247.39482
56652,181.65448
56653,150.19041
56654,230.2789
56655,216.47435
56656,193.95757
56657,193.60869
56658,345.2572
56659,296.23822
56660,187.47823
56661,306.716
56662,165.27065
56663,253.08492
56664,208.8717
56665,258.79623
56666,181.62862
56667,340.23004
56668,432.76654
56669,316.4311
56670,160.49297
56671,224.7486
56672,251.13959
56673,197.96951
56674,312.62485
56675,210.84834
56676,200.36353
56677,232.43564
56678,392.79953
56679,247.06386
56680,282.7506
56681,332.17792
56682,194.48833
56683,220.99051
56684,323.70895
56685,315.7053
56686,198.91553
