Id,CO2 Emissions(g/km)
55893,279.90817
55894,213.83336
55895,279.8625
55896,174.65855
55897,240.84462
55898,212.00677
55899,312.961
55900,250.84451
55901,306.80234
55902,336.72003
55903,207.74861
55904,310.10513
55905,202.04749
55906,225.97218
55907,338.46777
55908,173.49335
55909,246.28423
55910,161.16107
55911,164.07727
55912,344.18402
55913,184.08792
55914,274.77856
55915,384.30612
55916,286.33768
55917,225.17236
55918,240.14558
55919,285.6539
55920,314.38068
55921,196.04991
55922,294.31064
55923,265.8304
55924,332.7142
55925,232.01936
55926,262.2371
55927,318.45364
55928,231.66177
55929,175.86987
55930,195.34132
55931,229.57437
55932,291.5157
55933,324.50537
55934,241.03888
55935,180.85101
55936,172.68323
55937,209.13867
55938,181.27513
55939,233.05199
55940,256.78995
55941,223.53464
55942,317.60522
55943,163.60774
55944,212.48132
55945,230.08199
55946,235.73105
55947,244.0209
55948,384.15933
55949,261.62976
55950,199.0407
55951,196.45554
55952,394.72028
55953,169.2915
55954,269.4952
55955,177.49399
55956,167.08667
55957,286.20236
55958,185.73677
55959,282.41772
55960,222.80132
55961,308.8813
55962,239.50638
55963,240.78972
55964,236.52538
55965,175.23721
55966,274.32187
55967,305.67123
55968,224.30028
55969,169.0216
55970,215.74324
55971,194.58524
55972,329.82986
55973,296.11417
55974,345.1654
55975,458.9751
55976,138.85086
55977,184.67047
55978,214.35538
55979,221.17102
55980,309.20578
55981,292.25964
55982,207.42001
55983,263.76093
55984,209.3536
55985,199.82256
55986,197.1842
55987,362.12766
55988,196.2468
55989,390.17413
55990,231.06363
55991,325.16754
55992,237.75586
55993,199.85977
55994,268.87076
55995,198.32759
55996,175.00768
55997,267.12106
55998,322.56537
55999,328.0672
56000,228.09328
56001,205.90251
56002,291.33572
56003,291.89322
56004,240.18787
56005,219.42749
56006,237.55917
56007,206.76164
56008,202.92097
56009,187.27766
56010,265.95267
56011,170.0542
56012,191.07034
56013,328.13565
56014,173.59415
56015,210.52362
56016,214.27867
56017,277.3582
56018,179.12811
56019,230.99225
56020,217.13223
56021,247.8643
56022,386.01962
56023,191.23488
56024,237.56554
56025,272.28864
56026,252.61304
56027,167.56935
56028,266.87134
56029,259.02783
56030,372.0811
56031,184.0989
56032,225.33302
56033,235.08904
56034,225.94449
56035,344.76227
56036,174.9166
56037,196.991
56038,240.8264
56039,380.91885
56040,262.10202
56041,307.7074
56042,239.15157
56043,168.13618
56044,247.06747
56045,280.1529
56046,182.29073
56047,231.3857
56048,228.68387
56049,255.05533
56050,187.14337
56051,214.73566
56052,187.01172
56053,293.3545
56054,215.29155
56055,208.48926
56056,221.52592
56057,235.01411
56058,173.41988
56059,327.5775
56060,327.22812
56061,235.65155
56062,241.48676
56063,339.59995
56064,358.78577
56065,245.46225
56066,215.28616
56067,340.973
56068,176.10146
56069,204.59442
56070,269.6822
56071,199.84875
56072,180.27942
56073,289.93436
56074,301.59512
56075,245.02196
56076,192.19846
56077,162.18745
56078,382.04022
56079,336.52612
56080,227.76407
56081,347.12762
56082,234.53427
56083,238.5181
56084,236.95047
56085,229.35266
56086,220.45801
56087,168.4266
56088,359.60764
56089,304.77567
56090,304.01843
56091,207.04068
56092,248.7041
56093,234.34102
56094,183.58585
56095,298.9088
56096,193.09758
56097,245.7759
56098,254.98477
56099,255.33939
56100,207.35742
56101,383.37106
56102,335.118
56103,243.01494
56104,220.03038
56105,199.78514
56106,203.8181
56107,244.26031
56108,300.15222
56109,297.31723
56110,319.9096
56111,372.56244
56112,249.8414
56113,164.68654
56114,250.83376
56115,358.5483
56116,174.68547
56117,225.78407
56118,290.32965
56119,247.76271
56120,325.73566
56121,199.0049
56122,319.20654
56123,301.68018
56124,337.3241
56125,322.20654
56126,226.1254
56127,269.2992
56128,298.41684
56129,287.7851
56130,192.42941
56131,310.94055
56132,234.63089
56133,228.5418
56134,328.0672
56135,216.13683
56136,261.4774
56137,174.96352
56138,314.67758
56139,225.49907
56140,332.4147
56141,232.52652
56142,257.2566
56143,198.85826
56144,200.86673
56145,218.94518
56146,159.80836
56147,171.7187
56148,192.47186
56149,231.61456
56150,282.86697
56151,251.8219
56152,234.47554
56153,210.04935
56154,375.26114
56155,315.41525
56156,342.11246
56157,165.46744
56158,225.6528
56159,302.89075
56160,346.10413
56161,222.36746
56162,259.26718
56163,324.90497
56164,220.12006
56165,227.11392
56166,259.1857
56167,248.34697
56168,305.63147
56169,236.8982
56170,165.3901
56171,200.13512
56172,242.10854
56173,238.83174
56174,321.58954
56175,222.23427
56176,309.16113
56177,380.06274
56178,343.23282
56179,204.18184
56180,198.70847
56181,210.32182
56182,245.1493
56183,380.02597
56184,154.90944
56185,158.93457
56186,243.9209
56187,251.4147
56188,205.71718
56189,284.58514
56190,368.87378
56191,176.38005
56192,250.43759
56193,398.6534
56194,140.00839
56195,175.84727
56196,227.38675
56197,293.4944
56198,156.23718
56199,324.1933
56200,232.93585
56201,268.39035
56202,240.68834
56203,292.6383
56204,221.91281
56205,248.63567
56206,224.01607
56207,330.8077
56208,180.2774
56209,184.34003
56210,188.17253
56211,225.64117
56212,206.50732
56213,296.92682
56214,242.86617
56215,227.33511
56216,340.2417
56217,202.46727
56218,189.42972
56219,361.0636
56220,182.40549
56221,239.11313
56222,167.89539
56223,310.95706
56224,307.55023
56225,240.14786
56226,207.05528
56227,188.95436
56228,347.5195
56229,242.4077
56230,201.36238
56231,326.04642
56232,236.18877
56233,204.0605
56234,191.86728
56235,201.1286
56236,175.90787
56237,171.7655
56238,218.60312
56239,303.1713
56240,255.73941
56241,317.43137
56242,224.56552
56243,322.94217
56244,379.55063
56245,246.3757
56246,219.92557
56247,216.73178
56248,216.17621
56249,243.11182
56250,197.68555
56251,244.64444
56252,271.08258
56253,200.83394
56254,223.16116
56255,424.7129
56256,356.89926
56257,213.20404
56258,135.80943
56259,244.8384
56260,194.71996
56261,274.6993
56262,197.78415
56263,190.35345
56264,227.83888
56265,289.5928
56266,274.9786
56267,247.18877
56268,199.8537
56269,174.1364
56270,260.89197
56271,205.51984
56272,182.38248
56273,259.13577
56274,182.09192
56275,133.71628
56276,315.8848
56277,219.73454
56278,186.31976
56279,290.31183
56280,253.1026
56281,125.895096
56282,220.67587
56283,257.2812
56284,178.35022
56285,357.24097
56286,268.8495
56287,199.04637
56288,199.834
56289,217.84953
56290,171.7187
56291,295.34863
56292,246.83244
56293,399.83627
56294,198.5704
56295,223.33804
56296,190.71034
56297,171.55586
56298,323.46463
56299,359.67282
56300,237.8687
56301,174.93906
56302,330.01138
56303,195.84013
56304,231.249
56305,205.58246
56306,242.75049
56307,223.76791
56308,278.80185
56309,289.75818
56310,322.4809
56311,242.7268
56312,173.25874
56313,117.878586
56314,287.46722
56315,285.63705
56316,265.10355
56317,224.44423
56318,218.61052
56319,392.83258
56320,317.2348
56321,213.07072
56322,160.14783
56323,299.84912
56324,278.5702
56325,186.3604
56326,201.40991
56327,290.54147
56328,245.34384
56329,412.1651
56330,192.25885
56331,186.14917
56332,393.378
56333,163.40746
56334,233.74698
56335,234.84929
56336,326.46387
56337,272.83838
56338,205.1187
56339,124.39309
56340,233.82372
56341,295.67752
56342,387.23575
56343,292.2902
56344,384.56796
56345,254.10452
56346,343.25836
56347,351.62305
56348,188.12527
56349,244.17093
56350,166.72159
56351,203.73607
56352,179.62775
56353,178.93236
56354,243.17279
56355,233.93082
56356,166.66043
56357,353.5988
56358,178.38629
56359,355.08737
56360,221.15817
56361,168.34492
56362,355.92316
56363,224.77818
56364,185.68172
56365,417.93024
56366,190.3184
56367,193.88968
56368,220.72435
56369,159.72717
56370,271.064
56371,312.51965
56372,172.18066
56373,284.10052
56374,243.84804
56375,243.85939
56376,169.05609
56377,244.25822
56378,300.93536
56379,284.3871
56380,319.11993
56381,368.23828
56382,203.68665
56383,244.8192
56384,163.63585
56385,227.4563
56386,224.06384
56387,381.81213
56388,201.90237
56389,352.40057
56390,236.90903
56391,327.49216
56392,178.28223
56393,222.41206
56394,219.78973
56395,206.86775
56396,209.17542
56397,205.38277
56398,282.63593
56399,182.09192
56400,253.70071
56401,188.55159
56402,298.76242
56403,176.30275
56404,277.06827
56405,225.14064
56406,272.40546
56407,332.3412
56408,202.17381
56409,284.55878
56410,167.06746
56411,245.57733
56412,290.50946
56413,319.78732
56414,245.32294
56415,180.3867
56416,216.75545
56417,215.89897
56418,169.87445
56419,291.16983
56420,344.28995
56421,227.57689
56422,272.32718
56423,169.88164
56424,162.15807
56425,252.1753
56426,170.91364
56427,227.45496
56428,174.23872
56429,261.1931
56430,221.96495
56431,219.39232
56432,251.64233
56433,335.1594
56434,202.78809
56435,266.0757
56436,347.84836
56437,321.45425
56438,295.488
56439,166.59453
56440,228.23299
56441,282.38403
56442,377.62936
56443,276.2764
56444,249.70222
56445,230.76085
56446,356.27933
56447,184.94098
56448,276.25754
56449,232.91324
56450,402.84512
56451,240.10641
56452,219.88463
56453,175.58601
56454,330.8766
56455,214.8883
56456,326.6405
56457,288.7052
56458,216.95764
56459,208.1551
56460,311.4226
56461,233.96739
56462,237.49532
56463,206.72539
56464,307.7413
56465,201.79787
56466,206.82065
56467,230.89552
56468,251.10509
56469,212.84047
56470,236.87852
56471,221.75644
56472,200.68364
56473,188.60487
56474,224.47089
56475,232.73949
56476,212.11499
56477,166.47095
56478,201.9834
56479,199.05951
56480,208.32852
56481,176.17848
56482,161.4416
56483,208.89275
56484,115.65936
56485,391.00235
56486,258.4639
56487,184.82228
56488,173.19176
56489,253.47469
56490,352.76697
56491,213.47188
56492,186.70117
56493,225.84622
56494,218.65587
56495,167.72609
56496,177.28423
56497,235.49863
56498,185.28207
56499,307.06598
56500,223.43433
56501,315.05435
56502,222.29506
56503,184.56029
56504,214.52003
56505,201.51236
56506,252.19156
56507,340.59814
56508,234.75172
56509,319.58884
56510,269.05743
56511,260.74808
56512,275.52496
56513,267.8682
56514,188.63539
56515,195.82031
56516,224.85005
56517,183.5626
56518,262.41577
56519,373.29175
56520,182.07048
56521,200.41386
56522,379.83978
56523,312.92145
56524,194.96703
56525,184.92001
56526,306.02167
56527,188.03922
56528,240.69824
56529,229.39697
56530,226.41396
56531,189.24966
56532,200.56395
56533,390.1197
56534,244.10591
56535,382.53323
56536,311.9968
56537,216.6085
56538,202.2845
56539,206.1385
56540,310.76727
56541,358.0182
56542,334.14154
56543,181.92723
56544,422.51974
56545,251.75285
56546,177.06516
56547,343.74698
56548,231.46376
56549,352.29718
56550,344.87424
56551,267.82547
56552,206.29239
56553,240.57524
56554,136.76799
56555,250.23618
56556,262.8191
56557,335.4029
56558,222.42015
56559,223.20454
56560,249.07547
56561,299.5898
56562,295.7737
56563,259.00577
56564,198.47789
56565,187.53185
56566,249.46278
56567,199.01843
56568,318.29282
56569,202.54907
56570,326.81342
56571,190.15337
56572,163.4983
56573,385.79175
56574,207.34853
56575,212.69653
56576,297.79926
56577,201.95932
56578,204.20001
56579,222.44556
56580,372.13916
56581,262.2162
56582,192.87543
56583,244.97815
56584,305.4392
56585,319.15967
56586,219.9362
56587,216.35164
56588,306.08722
56589,248.27931
56590,267.8537
56591,198.91121
56592,183.2722
56593,231.35927
56594,224.75371
56595,246.38515
56596,326.8258
56597,259.61795
56598,196.17145
56599,207.62274
56600,235.13316
56601,408.47095
56602,212.86615
56603,240.36713
56604,210.01947
56605,210.17517
56606,209.19638
56607,165.72849
56608,234.3102
56609,188.43309
56610,362.65204
56611,273.6401
56612,256.8928
56613,227.48953
56614,316.47153
56615,198.40771
56616,238.2727
56617,231.97173
56618,171.86624
56619,201.40811
56620,393.27252
56621,320.2204
56622,201.50807
56623,281.08783
56624,329.23236
56625,259.6953
56626,204.20953
56627,180.71495
56628,215.59773
56629,261.4826
56630,154.80777
56631,222.7971
56632,197.68146
56633,292.30743
56634,206.1779
56635,365.79736
56636,241.94598
56637,365.20718
56638,222.64764
56639,218.52359
56640,262.1008
56641,255.6437
56642,304.0768
56643,199.06404
56644,219.44228
56645,262.20078
56646,271.6228
56647,194.01791
56648,212.8032
56649,231.48038
56650,312.49454
56651,251.08008
56652,195.22098
56653,172.94162
56654,245.63365
56655,216.77368
56656,220.32368
56657,207.79317
56658,234.2095
56659,291.49295
56660,203.36375
56661,323.85632
56662,183.3505
56663,250.13559
56664,212.34737
56665,256.88873
56666,206.0286
56667,330.84937
56668,385.46286
56669,336.32156
56670,174.50476
56671,246.15726
56672,258.20248
56673,219.56302
56674,314.06165
56675,210.0357
56676,214.41331
56677,236.67067
56678,381.69452
56679,253.36359
56680,276.09296
56681,340.74448
56682,204.80537
56683,218.9552
56684,296.1644
56685,311.0252
56686,191.14136
