Id,CO2 Emissions(g/km)
55182,295.84146
55183,252.02625
55184,286.3295
55185,318.7086
55186,357.57272
55187,139.91975
55188,268.39697
55189,216.39052
55190,171.46762
55191,269.9953
55192,335.93613
55193,322.41434
55194,178.15727
55195,183.55936
55196,167.03606
55197,306.8784
55198,335.14426
55199,204.85847
55200,259.2151
55201,320.3903
55202,169.95364
55203,149.98338
55204,182.0438
55205,167.76431
55206,217.33026
55207,207.07532
55208,336.1759
55209,242.76997
55210,221.08289
55211,306.16946
55212,200.29614
55213,285.40927
55214,216.51448
55215,177.48257
55216,320.20953
55217,181.61891
55218,286.0375
55219,223.52716
55220,223.35504
55221,187.70598
55222,217.02342
55223,318.8488
55224,239.26804
55225,223.19136
55226,277.03827
55227,232.94188
55228,253.8546
55229,336.7893
55230,182.98021
55231,214.86665
55232,198.36723
55233,330.9935
55234,206.38431
55235,175.14346
55236,271.3825
55237,224.81882
55238,377.349
55239,210.48854
55240,219.46931
55241,272.50748
55242,212.89233
55243,323.90417
55244,195.58553
55245,207.6501
55246,244.20708
55247,322.96802
55248,210.58456
55249,157.25365
55250,272.61014
55251,387.59177
55252,271.29987
55253,172.3547
55254,290.90488
55255,384.58017
55256,319.28375
55257,208.43977
55258,176.01442
55259,174.95569
55260,236.68893
55261,340.96518
55262,208.16032
55263,216.63708
55264,194.62614
55265,334.377
55266,369.46588
55267,186.8397
55268,292.63733
55269,392.5837
55270,228.41924
55271,394.03516
55272,305.43976
55273,285.79333
55274,391.4304
55275,231.90205
55276,243.25478
55277,322.71896
55278,252.10306
55279,221.95795
55280,296.21194
55281,171.53267
55282,338.70282
55283,319.3286
55284,327.7816
55285,226.099
55286,272.74313
55287,195.9146
55288,312.23203
55289,142.79904
55290,230.94788
55291,204.62492
55292,258.16382
55293,310.75223
55294,300.8576
55295,200.84291
55296,361.56888
55297,276.0601
55298,201.91257
55299,174.06392
55300,192.53294
55301,248.55978
55302,336.5967
55303,272.65845
55304,261.83975
55305,328.48203
55306,236.73013
55307,391.84872
55308,180.93875
55309,203.68243
55310,259.22104
55311,259.98694
55312,200.74754
55313,264.19293
55314,176.14326
55315,195.41544
55316,203.24646
55317,233.5475
55318,159.9699
55319,392.6743
55320,275.85153
55321,191.2913
55322,377.21582
55323,217.0798
55324,190.056
55325,404.55692
55326,370.80338
55327,163.37813
55328,334.4118
55329,341.9797
55330,217.113
55331,194.76851
55332,222.14114
55333,221.47025
55334,386.976
55335,321.17828
55336,219.77374
55337,166.56335
55338,282.3368
55339,230.36717
55340,249.1596
55341,402.3849
55342,173.04395
55343,283.09497
55344,191.80814
55345,173.73332
55346,188.99203
55347,292.38177
55348,190.37703
55349,313.61932
55350,336.1092
55351,207.94899
55352,162.5081
55353,193.32066
55354,308.27
55355,255.2058
55356,238.40442
55357,171.56737
55358,241.16704
55359,236.35513
55360,236.82884
55361,398.68475
55362,335.6384
55363,351.23593
55364,319.18842
55365,203.83507
55366,323.51248
55367,388.331
55368,207.31815
55369,241.14015
55370,368.4501
55371,173.28903
55372,301.11356
55373,264.64236
55374,301.6247
55375,298.9237
55376,273.29434
55377,231.69452
55378,245.25053
55379,194.43282
55380,229.56458
55381,205.33992
55382,212.82948
55383,287.41595
55384,257.82715
55385,232.92888
55386,223.8461
55387,256.58618
55388,266.66632
55389,244.371
55390,240.18102
55391,257.92593
55392,228.4073
55393,353.9831
55394,190.71594
55395,186.80394
55396,160.14796
55397,251.8856
55398,199.94308
55399,202.42921
55400,186.20224
55401,323.59958
55402,239.36737
55403,275.55325
55404,325.7161
55405,257.02515
55406,333.66623
55407,337.4943
55408,235.01802
55409,377.31287
55410,294.50854
55411,222.88882
55412,170.08353
55413,294.60223
55414,172.96242
55415,264.9807
55416,226.8578
55417,184.73494
55418,217.19655
55419,264.3145
55420,229.22868
55421,223.70453
55422,174.46236
55423,260.98917
55424,263.84702
55425,174.93263
55426,328.6949
55427,217.32571
55428,200.45055
55429,352.14038
55430,226.88927
55431,229.77765
55432,320.3981
55433,418.09027
55434,215.9258
55435,183.4433
55436,270.3822
55437,203.50879
55438,205.24974
55439,334.9207
55440,410.91208
55441,179.33597
55442,236.31238
55443,253.10306
55444,243.67526
55445,244.58922
55446,258.09418
55447,396.54672
55448,245.58115
55449,326.0551
55450,280.31317
55451,261.7347
55452,411.07657
55453,184.94783
55454,247.0664
55455,187.94223
55456,286.33115
55457,311.70367
55458,288.32587
55459,150.26544
55460,323.51474
55461,195.23566
55462,213.9225
55463,207.58502
55464,372.30823
55465,230.3065
55466,210.18459
55467,202.13745
55468,205.54742
55469,208.77171
55470,245.77043
55471,267.8178
55472,262.15247
55473,198.4975
55474,324.46155
55475,292.91684
55476,298.77737
55477,146.9801
55478,264.60806
55479,206.76291
55480,146.68773
55481,257.66272
55482,310.33862
55483,236.44926
55484,202.00485
55485,209.28143
55486,307.0359
55487,392.68433
55488,243.14456
55489,181.52246
55490,233.35506
55491,205.08607
55492,234.42992
55493,323.07214
55494,311.5356
55495,186.57602
55496,338.3328
55497,293.9881
55498,299.7592
55499,226.33432
55500,374.29904
55501,263.41278
55502,194.90485
55503,180.75389
55504,326.55902
55505,270.31216
55506,165.44165
55507,256.7037
55508,325.7611
55509,381.14615
55510,228.05426
55511,213.34908
55512,266.1831
55513,152.93694
55514,233.32973
55515,173.55396
55516,262.49567
55517,173.621
55518,155.87431
55519,236.40445
55520,189.19002
55521,370.09717
55522,153.68396
55523,275.2542
55524,200.96127
55525,219.47354
55526,223.94547
55527,362.64166
55528,193.67447
55529,386.47626
55530,138.9052
55531,226.95088
55532,168.03789
55533,257.55304
55534,275.6631
55535,277.71436
55536,308.56522
55537,232.65398
55538,191.94931
55539,325.30685
55540,162.13707
55541,113.59714
55542,264.7298
55543,214.33998
55544,163.869
55545,199.8573
55546,340.90994
55547,171.41515
55548,184.29128
55549,226.2559
55550,316.32153
55551,329.88312
55552,170.02628
55553,356.0475
55554,253.1638
55555,177.37871
55556,322.3916
55557,207.65155
55558,267.81656
55559,185.22194
55560,226.44006
55561,261.262
55562,297.79773
55563,213.0356
55564,239.60854
55565,271.24738
55566,180.0221
55567,190.92729
55568,182.4945
55569,306.34775
55570,241.34642
55571,199.15462
55572,235.22388
55573,229.96056
55574,265.19495
55575,271.07422
55576,195.78134
55577,229.35541
55578,204.40369
55579,228.91023
55580,247.31448
55581,227.54797
55582,185.51979
55583,323.14664
55584,359.42194
55585,347.20673
55586,399.71268
55587,170.58943
55588,218.96234
55589,235.07993
55590,216.47932
55591,309.25272
55592,273.63324
55593,261.53397
55594,265.62433
55595,186.24075
55596,333.6197
55597,414.06152
55598,331.33456
55599,226.27916
55600,215.12831
55601,245.8255
55602,387.1286
55603,125.011734
55604,200.6842
55605,165.36624
55606,371.6303
55607,320.57843
55608,208.9881
55609,214.7206
55610,344.317
55611,197.81755
55612,322.25293
55613,167.26964
55614,288.2273
55615,228.10843
55616,189.9
55617,169.48326
55618,196.13748
55619,160.48601
55620,256.60605
55621,274.77582
55622,248.08928
55623,209.34927
55624,324.4071
55625,250.59146
55626,286.8176
55627,251.79524
55628,209.16747
55629,257.3271
55630,230.21234
55631,253.11507
55632,300.00974
55633,201.1937
55634,232.79239
55635,182.01492
55636,256.3376
55637,339.64685
55638,262.8027
55639,233.84393
55640,226.84889
55641,170.99277
55642,236.5093
55643,180.0904
55644,281.94174
55645,173.8652
55646,176.92451
55647,249.35133
55648,253.02876
55649,274.97934
55650,153.2184
55651,267.0512
55652,197.07248
55653,163.37813
55654,274.00656
55655,320.79337
55656,359.2136
55657,236.76012
55658,215.78108
55659,279.44662
55660,178.2606
55661,224.66226
55662,373.55438
55663,207.14427
55664,266.66806
55665,238.0347
55666,355.62164
55667,162.68214
55668,280.28607
55669,249.46645
55670,159.97179
55671,200.0613
55672,309.10727
55673,214.81961
55674,184.74228
55675,400.841
55676,159.2553
55677,178.73137
55678,174.34814
55679,364.77878
55680,232.79578
55681,321.85587
55682,227.21019
55683,247.60718
55684,224.27051
55685,359.2992
55686,236.168
55687,201.1324
55688,167.486
55689,195.40115
55690,335.2512
55691,253.35503
55692,288.42337
55693,217.62929
55694,227.97083
55695,258.57355
55696,232.07912
55697,230.61534
55698,219.1622
55699,149.20035
55700,319.74017
55701,164.95856
55702,219.56937
55703,155.32172
55704,276.0156
55705,224.3673
55706,312.00143
55707,225.97023
55708,262.79562
55709,175.88293
55710,173.38728
55711,171.64679
55712,191.90268
55713,404.94208
55714,218.7661
55715,228.3902
55716,236.54195
55717,249.35252
55718,163.43387
55719,215.80498
55720,262.9559
55721,98.30118
55722,396.15552
55723,155.38034
55724,380.70752
55725,239.59
55726,223.67146
55727,378.922
55728,347.07648
55729,161.8726
55730,277.56326
55731,246.51718
55732,196.35832
55733,255.98906
55734,290.08752
55735,253.57532
55736,181.49197
55737,220.40598
55738,283.99576
55739,311.42163
55740,260.77084
55741,155.33563
55742,220.71918
55743,313.7486
55744,234.24559
55745,264.53394
55746,166.78271
55747,226.04128
55748,222.62627
55749,204.01552
55750,192.35664
55751,369.62524
55752,234.48026
55753,185.17624
55754,222.999
55755,251.04398
55756,163.46284
55757,351.426
55758,222.96132
55759,252.16898
55760,181.23553
55761,317.23135
55762,198.11395
55763,199.64594
55764,298.84924
55765,296.99777
55766,177.57152
55767,339.73373
55768,219.85231
55769,219.23563
55770,163.05392
55771,353.23572
55772,228.71892
55773,227.71481
55774,178.16376
55775,340.11694
55776,298.75735
55777,231.22655
55778,234.24559
55779,234.94052
55780,354.70145
55781,249.70528
55782,177.66823
55783,210.29147
55784,184.62624
55785,227.80562
55786,307.1142
55787,326.27322
55788,249.15807
55789,320.15582
55790,243.38498
55791,267.24323
55792,325.99792
55793,229.9873
55794,321.45834
55795,379.20926
55796,246.19765
55797,181.05109
55798,160.04062
55799,153.98122
55800,301.75293
55801,222.18863
55802,275.15695
55803,230.07983
55804,209.63432
55805,227.31128
55806,185.164
55807,213.95018
55808,240.90092
55809,209.71147
55810,168.0058
55811,321.7542
55812,129.78401
55813,201.38914
55814,233.61052
55815,219.8136
55816,169.83221
55817,273.57822
55818,164.62856
55819,395.91745
55820,335.98007
55821,248.27876
55822,175.88136
55823,193.27641
55824,197.49489
55825,195.48502
55826,241.02887
55827,177.58496
55828,168.97427
55829,344.22668
55830,196.23047
55831,266.07532
55832,207.98375
55833,234.97954
55834,228.58548
55835,246.3475
55836,188.06598
55837,298.8523
55838,219.35475
55839,148.36948
55840,234.67569
55841,288.9346
55842,263.97827
55843,188.71436
55844,237.10048
55845,211.1432
55846,355.555
55847,347.69754
55848,234.2733
55849,200.72223
55850,261.1151
55851,214.6135
55852,266.05786
55853,212.86304
55854,254.57475
55855,224.44756
55856,172.92883
55857,252.24359
55858,230.15958
55859,171.43759
55860,232.11317
55861,312.7611
55862,207.3576
55863,298.4386
55864,189.16377
55865,237.94234
55866,223.00095
55867,239.23604
55868,172.00078
55869,337.3161
55870,184.07115
55871,186.55457
55872,218.0597
55873,288.87454
55874,276.48367
55875,240.77907
55876,250.33488
55877,252.8432
55878,177.69969
55879,182.59763
55880,206.35101
55881,193.0721
55882,231.45001
55883,265.22372
55884,289.82565
55885,206.59618
55886,182.6062
55887,171.38426
55888,157.35457
55889,263.2803
55890,165.49864
55891,251.78903
55892,389.0324
55893,278.45142
55894,222.07281
55895,286.17856
55896,179.93355
55897,236.69421
55898,205.35202
55899,315.4754
55900,250.68846
55901,293.97437
55902,326.69315
55903,203.31569
55904,305.23074
55905,196.0208
55906,215.66566
55907,320.484
55908,165.41104
55909,251.64392
55910,188.14204
55911,147.81615
55912,350.43365
55913,165.46915
55914,304.49377
55915,372.21445
55916,270.0604
55917,226.4268
55918,230.6088
55919,284.22983
55920,320.6695
55921,197.30374
55922,275.65164
55923,265.18304
55924,346.42416
55925,245.45891
55926,258.38495
55927,298.0159
55928,235.11273
55929,176.60316
55930,176.7393
55931,235.7917
55932,287.32938
55933,338.03735
55934,252.45001
55935,181.10352
55936,170.15176
55937,214.75467
55938,197.56097
55939,233.94615
55940,261.61887
55941,194.59003
55942,311.31052
55943,161.46468
55944,215.18068
55945,238.0593
55946,226.53946
55947,263.75385
55948,387.58426
55949,275.186
55950,187.2655
55951,195.44482
55952,415.22287
55953,159.35596
55954,281.82806
55955,179.96028
55956,163.55263
55957,283.20535
55958,205.34929
55959,263.20908
55960,220.62451
55961,310.2171
55962,247.43921
55963,246.65048
55964,210.56213
55965,159.2819
55966,252.12065
55967,307.94638
55968,223.71057
55969,166.71565
55970,213.1954
55971,189.38492
55972,326.105
55973,287.43567
55974,335.4363
55975,422.17245
55976,133.5569
55977,182.25505
55978,219.78557
55979,216.38458
55980,328.5193
55981,259.60712
55982,227.22253
55983,262.71603
55984,203.34717
55985,205.14754
55986,184.45796
55987,354.5815
55988,189.3124
55989,373.91888
55990,226.12878
55991,349.1091
55992,227.66527
55993,193.04753
55994,275.9361
55995,205.41867
55996,157.82292
55997,268.44678
55998,327.0765
55999,316.64545
56000,240.49199
56001,211.0333
56002,286.18298
56003,281.56433
56004,240.5716
56005,232.1575
56006,242.89873
56007,205.94507
56008,200.21156
56009,196.76721
56010,272.231
56011,161.16583
56012,195.23894
56013,335.32275
56014,165.99608
56015,191.2491
56016,201.22873
56017,269.80682
56018,180.454
56019,216.81569
56020,218.91643
56021,234.83289
56022,393.95734
56023,178.04071
56024,253.6224
56025,274.4659
56026,255.00278
56027,162.58534
56028,269.8153
56029,273.65866
56030,390.31238
56031,185.50949
56032,233.55225
56033,236.94756
56034,228.68182
56035,340.24176
56036,178.64667
56037,193.0203
56038,251.81021
56039,375.89612
56040,270.0592
56041,312.59058
56042,237.51447
56043,165.64551
56044,268.89047
56045,278.41473
56046,175.60632
56047,210.14339
56048,228.41423
56049,250.78369
56050,221.42648
56051,218.91487
56052,172.54832
56053,304.87027
56054,217.09357
56055,203.96162
56056,225.17723
56057,223.41489
56058,172.01181
56059,340.75238
56060,337.36975
56061,237.16158
56062,229.39705
56063,315.3972
56064,360.27252
56065,249.74307
56066,220.81908
56067,312.96466
56068,175.7544
56069,214.63965
56070,230.03975
56071,195.7535
56072,178.97815
56073,268.404
56074,317.09668
56075,259.866
56076,195.81137
56077,162.72458
56078,387.25433
56079,347.99142
56080,216.55933
56081,345.15063
56082,235.96968
56083,245.951
56084,232.69276
56085,232.9272
56086,230.78629
56087,172.69406
56088,385.20267
56089,328.12204
56090,293.206
56091,180.68819
56092,251.09787
56093,216.11449
56094,181.71577
56095,302.69412
56096,195.97865
56097,244.57918
56098,257.07776
56099,254.1683
56100,202.82994
56101,376.13187
56102,336.64233
56103,239.21326
56104,224.91986
56105,207.83458
56106,185.44275
56107,210.94005
56108,296.64023
56109,305.66437
56110,301.86813
56111,403.95883
56112,255.12526
56113,163.4713
56114,247.26477
56115,343.8526
56116,133.80894
56117,227.99275
56118,283.8423
56119,235.22383
56120,300.29428
56121,192.224
56122,318.72543
56123,302.07797
56124,357.32132
56125,318.27567
56126,227.83746
56127,249.8163
56128,280.34293
56129,302.51547
56130,180.62149
56131,338.53714
56132,237.50232
56133,229.267
56134,316.4901
56135,221.51749
56136,273.68857
56137,176.58975
56138,328.2554
56139,228.08664
56140,325.3466
56141,241.9666
56142,256.79175
56143,198.22888
56144,182.45872
56145,229.58435
56146,147.1935
56147,165.03558
56148,188.87811
56149,232.50949
56150,286.8155
56151,248.12299
56152,245.35497
56153,234.95917
56154,377.8422
56155,334.01245
56156,343.73865
56157,174.96019
56158,216.0291
56159,292.9928
56160,325.49225
56161,231.934
56162,255.00589
56163,326.9274
56164,196.21063
56165,217.42163
56166,259.42905
56167,247.12022
56168,342.32022
56169,243.81523
56170,161.25168
56171,197.19083
56172,269.55255
56173,238.33202
56174,334.98483
56175,202.14484
56176,305.81787
56177,364.48257
56178,327.36295
56179,199.09724
56180,203.76338
56181,196.39667
56182,255.98059
56183,381.48944
56184,190.72298
56185,153.48192
56186,224.81288
56187,248.84291
56188,205.26872
56189,274.48798
56190,354.41376
56191,171.55217
56192,243.22125
56193,415.8222
56194,153.75992
56195,170.28047
56196,223.82977
56197,264.70288
56198,148.54472
56199,336.64835
56200,237.49341
56201,272.23322
56202,229.91542
56203,290.83704
56204,217.44504
56205,253.12186
56206,224.52339
56207,336.68616
56208,176.41312
56209,182.42773
56210,191.39682
56211,232.58696
56212,220.04623
56213,292.94513
56214,245.14989
56215,212.08792
56216,383.09482
56217,192.42311
56218,181.97281
56219,333.04434
56220,187.52112
56221,242.84256
56222,166.59535
56223,307.66943
56224,320.2285
56225,247.57831
56226,217.73102
56227,190.61525
56228,367.57605
56229,238.74852
56230,202.6142
56231,318.65442
56232,234.73026
56233,192.00287
56234,196.6971
56235,201.72089
56236,175.93826
56237,173.63599
56238,206.0657
56239,300.40222
56240,251.76476
56241,318.49933
56242,227.89801
56243,329.7601
56244,375.6219
56245,238.22173
56246,203.63809
56247,213.9735
56248,225.01363
56249,249.7609
56250,193.87073
56251,255.4343
56252,268.22342
56253,197.45702
56254,231.37927
56255,456.97162
56256,373.7982
56257,211.59396
56258,155.28374
56259,253.65385
56260,193.81232
56261,285.35855
56262,191.15114
56263,192.19958
56264,211.4595
56265,281.3802
56266,268.80307
56267,242.06563
56268,203.03577
56269,159.0083
56270,236.12378
56271,209.71974
56272,183.38812
56273,253.9501
56274,176.1102
56275,130.41278
56276,317.87436
56277,221.1471
56278,193.4018
56279,284.6324
56280,242.42711
56281,129.66542
56282,218.50351
56283,250.86143
56284,183.23131
56285,374.35934
56286,270.2551
56287,188.59679
56288,195.16762
56289,192.14923
56290,169.05554
56291,267.89047
56292,254.59766
56293,410.81448
56294,197.12364
56295,230.48514
56296,189.50638
56297,177.88089
56298,317.90353
56299,344.15842
56300,232.79536
56301,166.51414
56302,311.95593
56303,197.58237
56304,230.7887
56305,216.725
56306,244.3543
56307,221.15225
56308,274.35626
56309,295.0162
56310,330.01752
56311,256.84277
56312,172.4012
56313,113.83616
56314,281.9802
56315,288.7277
56316,263.33826
56317,224.47633
56318,224.99135
56319,394.76895
56320,301.928
56321,217.68085
56322,164.59645
56323,331.6578
56324,286.14133
56325,171.60143
56326,203.67635
56327,304.8811
56328,223.4634
56329,447.79318
56330,189.57863
56331,191.3254
56332,403.11752
56333,151.91118
56334,224.10275
56335,240.9427
56336,323.77786
56337,289.2405
56338,204.27917
56339,115.13875
56340,223.7641
56341,290.4805
56342,397.35513
56343,287.54254
56344,381.30722
56345,247.64024
56346,338.79987
56347,318.81766
56348,169.04541
56349,249.32843
56350,177.508
56351,194.86865
56352,186.45412
56353,177.96954
56354,250.0453
56355,234.71304
56356,175.39969
56357,346.67154
56358,173.65175
56359,364.4725
56360,219.43954
56361,157.104
56362,363.29193
56363,227.72429
56364,185.1212
56365,425.49026
56366,184.20157
56367,183.06718
56368,220.87373
56369,153.41727
56370,272.01163
56371,290.01895
56372,164.5037
56373,279.027
56374,237.46713
56375,233.69269
56376,166.39122
56377,250.84956
56378,288.33463
56379,299.7816
56380,319.6649
56381,380.91058
56382,200.32541
56383,246.28629
56384,160.79031
56385,215.82758
56386,231.27832
56387,366.13647
56388,193.10982
56389,329.11765
56390,235.45615
56391,324.16937
56392,177.88535
56393,195.67014
56394,223.84763
56395,202.99963
56396,192.90909
56397,166.9558
56398,294.0469
56399,176.1102
56400,257.62573
56401,190.59714
56402,292.07443
56403,175.36034
56404,277.33652
56405,214.72717
56406,291.5661
56407,346.03073
56408,197.39908
56409,288.2769
56410,164.22491
56411,245.85103
56412,265.97168
56413,320.56223
56414,255.46829
56415,172.29933
56416,209.74873
56417,196.80893
56418,179.95705
56419,291.38474
56420,346.51147
56421,230.64691
56422,264.16193
56423,172.34859
56424,164.60597
56425,252.79623
56426,170.8516
56427,217.71378
56428,172.76062
56429,265.39145
56430,225.56886
56431,221.69304
56432,240.15228
56433,357.60168
56434,204.6617
56435,253.00539
56436,343.42386
56437,319.36426
56438,315.42725
56439,165.5772
56440,226.97821
56441,293.43942
56442,372.22385
56443,267.7001
56444,260.4784
56445,225.50786
56446,361.27728
56447,181.57181
56448,286.7509
56449,234.46642
56450,400.26022
56451,239.51819
56452,209.8102
56453,178.12274
56454,327.9215
56455,207.26003
56456,343.3672
56457,280.65665
56458,240.94641
56459,202.13503
56460,311.91
56461,234.30704
56462,239.47537
56463,199.60481
56464,308.18488
56465,200.16183
56466,210.79909
56467,237.30807
56468,249.2795
56469,186.62543
56470,228.85701
56471,232.20427
56472,197.43723
56473,184.37799
56474,228.37766
56475,243.94173
56476,216.04752
56477,170.96434
56478,189.86989
56479,169.08228
56480,215.54082
56481,186.05965
56482,165.86696
56483,220.4528
56484,123.732605
56485,361.80133
56486,281.56992
56487,188.5838
56488,186.28452
56489,261.712
56490,369.62524
56491,199.63345
56492,176.24701
56493,225.6554
56494,226.6874
56495,157.3989
56496,183.34784
56497,242.74428
56498,185.22653
56499,318.26245
56500,226.90709
56501,299.69016
56502,223.26712
56503,172.51863
56504,209.21452
56505,196.92651
56506,254.4253
56507,346.68588
56508,238.31746
56509,321.0698
56510,269.8796
56511,272.48267
56512,262.95096
56513,264.52408
56514,192.71945
56515,190.28983
56516,223.2813
56517,180.15323
56518,264.32556
56519,376.04327
56520,180.49516
56521,191.66342
56522,390.9317
56523,297.47415
56524,200.27249
56525,186.67268
56526,291.62653
56527,178.91006
56528,256.919
56529,242.40721
56530,215.8318
56531,193.87589
56532,208.70804
56533,392.29944
56534,246.32872
56535,378.88214
56536,316.95096
56537,223.06737
56538,209.36823
56539,201.75471
56540,306.62726
56541,364.4112
56542,347.7462
56543,183.93452
56544,420.86646
56545,265.7867
56546,185.97139
56547,362.3978
56548,237.7675
56549,365.4609
56550,343.34082
56551,268.7181
56552,190.08052
56553,234.22835
56554,122.17157
56555,254.24236
56556,253.75543
56557,345.3948
56558,217.13188
56559,230.05975
56560,249.65521
56561,304.64322
56562,270.34735
56563,256.8924
56564,168.2233
56565,188.91664
56566,242.97267
56567,224.78618
56568,318.6201
56569,200.42914
56570,328.38422
56571,189.42863
56572,168.59117
56573,389.0626
56574,202.49591
56575,212.55994
56576,303.2567
56577,195.89651
56578,205.7641
56579,223.98537
56580,380.07184
56581,271.44574
56582,195.96164
56583,249.39015
56584,273.4044
56585,331.33963
56586,210.51451
56587,220.60052
56588,324.72293
56589,246.94612
56590,277.09323
56591,203.92853
56592,189.64122
56593,238.18304
56594,212.66605
56595,237.2427
56596,344.78824
56597,266.90094
56598,203.43439
56599,195.65445
56600,230.76833
56601,395.77505
56602,214.51588
56603,248.66887
56604,209.04355
56605,205.96994
56606,209.29848
56607,164.75317
56608,232.64061
56609,183.19757
56610,323.41382
56611,285.83502
56612,258.83096
56613,235.49922
56614,304.4708
56615,191.38588
56616,243.16928
56617,229.54262
56618,169.80743
56619,207.1715
56620,390.23657
56621,313.39975
56622,202.43878
56623,260.23737
56624,315.5341
56625,258.6363
56626,174.0691
56627,160.67592
56628,208.84778
56629,269.54224
56630,134.80229
56631,226.73795
56632,203.5768
56633,286.48563
56634,207.97794
56635,390.555
56636,235.82953
56637,364.20706
56638,217.89899
56639,229.57294
56640,265.74225
56641,272.00662
56642,295.173
56643,207.51257
56644,224.68681
56645,265.1437
56646,279.91965
56647,183.73485
56648,205.65259
56649,244.35805
56650,317.6671
56651,262.09357
56652,194.70578
56653,168.6509
56654,239.15819
56655,217.98265
56656,203.91808
56657,216.64316
56658,215.01364
56659,293.53873
56660,208.62619
56661,308.02444
56662,176.60193
56663,253.93736
56664,207.96443
56665,266.0343
56666,174.08107
56667,322.98398
56668,396.84604
56669,310.979
56670,171.81494
56671,244.26949
56672,269.3695
56673,203.01428
56674,314.45844
56675,209.58707
56676,217.20035
56677,239.6758
56678,377.5781
56679,251.24493
56680,269.82877
56681,328.78052
56682,204.12434
56683,220.50356
56684,307.5313
56685,310.18854
56686,191.76114
56687,232.50179
56688,192.81557
